"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Alloprevotella rava",0.00504453713361065,0.0644597411483114,0.0032391783420525,0.0282896517407927,2.41544226231294,0.00125346826593553,0.016545781110349,4.32766287605707
"Alloprevotella tannerae",0.215698453995027,0.552754364638262,0.238007201902688,0.506725010502498,0.691419236991143,0.266633653109285,0.605998162096151,1.5973803677808
"Prevotella baroniae",0.194532095761476,0.526857759353996,0.995674740582295,0.995674740582295,-0.00305247349596105,0.925310597407587,0.953033489144613,0.338950475910303
"Prevotella denticola",1.98510875405898e-05,0.00129032069013834,0.111198356360137,0.287807510579179,1.3303249023744,0.103755449646734,0.342949162335735,2.34031725733316
"Prevotella histicola",0.466566447827388,0.854276594613527,0.992336541846011,0.995674740582295,0.0107673149179022,0.88179226760539,0.942572525631885,0.330387287827986
"Prevotella intermedia",0.997796815778393,0.999498242746992,0.0571712807057364,0.167702423403493,-0.888651704144381,0.43878593527345,0.72971708668548,-1.37412512245934
"Prevotella jejuni",0.432972937771586,0.815746114642119,0.549878059716875,0.846219001259858,0.560967488950077,0.13554063217474,0.388559197552489,1.39484685818965
"Prevotella maculosa",0.0320721113790775,0.19881589087217,0.76412005425681,0.94642882597247,0.153517182343234,0.380852620839588,0.7125477110652,0.672143116337315
"Prevotella melaninogenica",0.0018484703081924,0.0400501900108353,0.0250613592852843,0.0972970419311036,2.54473339486468,0.000548205508843158,0.00964668161419343,4.27779464593416
"Prevotella micans",0.586308272066135,0.91831416106744,0.000393474577589445,0.00577096047131186,-1.17657871634063,0.00760460470712698,0.0590475189023977,-1.97675550165569
"Prevotella multisaccharivorax",0.989689410750336,0.999498242746992,0.00335492022384531,0.0282896517407927,-0.995148457858666,0.167483267691838,0.445091619163607,-1.55484815063813
"Prevotella nanceiensis",0.00769653980706384,0.0644597411483114,0.507658242082832,0.817205950669925,0.622586514353883,0.138350623370962,0.388559197552489,1.42256028369958
"Prevotella nigrescens",0.0252174044329382,0.172540135593788,0.882560342754767,0.970816377030244,-0.0782973636232848,0.785126889140046,0.884977225965,-0.0805970967482299
"Prevotella oralis",0.624071210342076,0.924238413390306,0.00447011451610127,0.0310555324276509,-1.27175739069404,0.041710215502017,0.177604788589234,-2.14771011614891
"Prevotella oris",0.193902207056343,0.526857759353996,0.036152122638233,0.113620956863018,1.59527896233572,0.19584413588099,0.506890704633152,3.12405951285318
"Prevotella oulorum",0.383862900132835,0.768599792505271,0.82147912596736,0.951186356383259,-0.156859383461183,0.964541214268637,0.964541214268637,0.0487881538140884
"Prevotella pallens",0.148846219447097,0.461315709424586,0.00604416318781544,0.0346882409039843,1.7214617103353,0.0121095911686608,0.0799233017131615,3.70143909484838
"Prevotella salivae",0.0409160316869106,0.222284368770615,0.0773924330416727,0.2128291908646,1.53136268994029,0.060357083970874,0.248972971379855,3.43205342060311
"Prevotella shahii",0.244724828652107,0.58915236527359,0.969876810767427,0.995674740582295,0.031383648683836,0.48264398899304,0.747105831985056,0.280883129380533
"Prevotella sp._HMT_304",0.527512521666812,0.897108423572743,0.623757397482012,0.89574245427551,-0.327987495163707,0.637581790433734,0.83327521125993,-0.348506798752993
"Prevotella veroralis",0.625638310602669,0.924238413390306,0.425301361150358,0.757080594204968,-0.416284626385963,0.893209947016282,0.943229704049193,-0.233919197876323
"Tannerella forsythia",0.848013333551544,0.999498242746992,0.555104489309763,0.846219001259858,-0.383942195167228,0.442252779809382,0.72971708668548,-0.578204429634438
"Tannerella sp._HMT_286",0.700276217735563,0.963422091397512,0.778381948273735,0.951186356383259,-0.149144760850383,0.663570874677766,0.850401509295778,-0.090387366666886
"Capnocytophaga endodontalis",0.428644698570408,0.815746114642119,0.0132187602411936,0.0581625450612519,-1.01145573945395,0.301952016510671,0.653404363596862,-1.49491488321951
"Capnocytophaga gingivalis",0.93249339719023,0.999498242746992,0,0,-1.59277528391292,0.0957264889083793,0.33252359305016,-2.67497777812939
"Capnocytophaga leadbetteri",0.000568997813171646,0.0147939431424628,0.468530376164383,0.774580715713459,-0.510699275078589,0.447798784687744,0.729746167639286,-0.28358092345253
"Capnocytophaga sputigena",0.53631901095278,0.897108423572743,0.289672762683224,0.579345525366448,-1.10064426158763,0.27086281487631,0.605998162096151,-1.56911494265369
"Cloacibacterium normanense",0.00764626666586078,0.0644597411483114,0.0314720271472095,0.107938760834176,-1.66835239249313,0.0940031354381842,0.33252359305016,-2.76377483500514
"Abiotrophia defectiva",0.295156329790922,0.673163559172279,0.00385767978283537,0.0282896517407927,-3.7277834625504,0.0242592912047865,0.132955947004463,-5.63145189026702
"Granulicatella adiacens",0.0653758466939033,0.303530716793123,5.28175895954018e-07,6.97192182659304e-05,-2.32465690296561,4.33483516015798e-06,0.000363844176706651,-3.34087498335817
"Granulicatella elegans",0.17848227072729,0.526857759353996,0.834101667241167,0.956960980029228,-0.184798729649078,0.786041315083981,0.884977225965,-0.0781353735305193
"Ligilactobacillus salivarius",0.0558429888022248,0.26887364978849,0.633215098301506,0.898756913718267,-0.315840318459753,0.945199268322503,0.953515353026024,-0.399082324147584
"Limosilactobacillus fermentum",NA,NA,0.793281392634679,0.951186356383259,0.335650090237657,0.911352418807949,0.947232435296451,0.477160352298826
"Streptococcus anginosus",0.189009572372716,0.526857759353996,0.931451869675111,0.983613174376917,-0.0645720822401084,0.00361157741865936,0.0317818812842024,-0.00460735421975556
"Streptococcus mutans",0.876684497022661,0.999498242746992,0.128395244475313,0.308148586740751,-0.710447052872566,0.561976968471273,0.788971810388733,-1.03567701337606
"Streptococcus parasanguinis_clade_721",0.015944851714218,0.115157262380464,0.00153597050999445,0.0155960082553283,-3.68343549571395,0.00275898706918654,0.028014330240971,-5.53921394733726
"Streptococcus sanguinis",0.50920921913235,0.897108423572743,0.115962865206045,0.294367273215346,-1.73309575631436,0.0347937768874328,0.158371674108315,-2.83723246548394
"Streptococcus sobrinus",0.951458972079771,0.999498242746992,0.0327087154042957,0.107938760834176,-0.87530878126926,0.415659831056916,0.712559710383284,-1.41990026489025
"Catonella morbi",0.384299896252636,0.768599792505271,0.0181062835707148,0.0770977235914307,-0.949063602007132,0.109411128395025,0.352250462149835,-1.462464711352
"Oribacterium asaccharolyticum",0.763565691867425,0.992635399427652,0.475310893733259,0.774580715713459,-0.482001884000833,0.768117217310216,0.884977225965,-0.491136431595231
"Shuttleworthia satelles",0.310824139170008,0.696674794691397,0.000718488875245724,0.00862186650294869,-1.22269543394512,0.168595310289245,0.445091619163607,-2.11771064781627
"Stomatobaculum longum",0.212528426077715,0.552754364638262,0.717086105167973,0.935491664692182,-0.328977201261575,0.780318927015629,0.884977225965,-0.297287045833627
"Peptostreptococcaceae_[G-1] [Eubacterium]_infirmum",0.37340632709983,0.768599792505271,1.82257152612681e-05,0.000601448603621848,-1.27646730903766,0.00313407556729484,0.0295498553487799,-2.239389643597
"Peptostreptococcaceae_[G-1] [Eubacterium]_sulci",0.548218840116302,0.902132268545813,0.669600733874069,0.920701009076845,-0.273122502775159,0.376370442577044,0.7125477110652,-0.27744357947994
"Peptostreptococcaceae_[G-5] [Eubacterium]_saphenum",0.606152123965553,0.924238413390306,0.81894433853952,0.951186356383259,0.172259372068506,0.401355002656554,0.7125477110652,0.44621473120417
"Peptostreptococcaceae_[G-9] [Eubacterium]_brachy",0.876034702073054,0.999498242746992,0.0207905475104437,0.0831621900417747,-0.858294485127207,0.155288071037553,0.427042195353272,-1.38497835969696
"Peptostreptococcus stomatis",0.347114360264262,0.7520811139059,0.0970555253505833,0.25622658692554,-0.79738079533218,0.716086606485186,0.871179763907807,-1.02242085281882
"Solobacterium moorei",0.000446319794065694,0.0145053933071351,0.0480102909924461,0.147380428162858,-2.47109765618863,0.00894119269612892,0.0655687464382787,-3.78674121710863
"Selenomonas noxia",0.686989413127683,0.963422091397512,0.0863653120534351,0.232657575327621,-0.78281000259288,0.345538981166298,0.701709930983867,-1.20952347120694
"Selenomonas sp._HMT_501",0.796482656419776,0.999498242746992,0.649022073956366,0.911392699598302,0.298235440402729,0.768727612660287,0.884977225965,0.827362812667519
"Selenomonas sputigena",0.00694078380859846,0.0644597411483114,0.41912484106625,0.757080594204968,0.776989975199001,0.401862251909486,0.7125477110652,1.33334239686081
"Anaeroglobus geminatus",5.78292437828317e-06,0.000751780169176812,0.40584133199672,0.757080594204968,0.992166771262681,0.326756752158177,0.673935801326239,1.54616993180611
"Dialister invisus",0.216849789204241,0.552754364638262,0.605583068339021,0.89574245427551,0.556437312330817,0.396393579998106,0.7125477110652,0.98519008925338
"Dialister pneumosintes",0.580118111692781,0.91831416106744,0.217993802564981,0.479713942760361,0.687476085586963,0.262574623373051,0.605998162096151,1.64404886737174
"Megasphaera micronuciformis",0.00678059468688291,0.0644597411483114,0.00345398009174489,0.0282896517407927,1.81547557384576,0.0320769520035256,0.151219916588049,3.64899144679543
"Veillonella atypica",0.535893512927891,0.897108423572743,0.435894887572557,0.757080594204968,0.98114047385896,0.398604868500894,0.7125477110652,1.86577236023209
"Veillonella parvula",0.704039220636643,0.963422091397512,0.722879922716686,0.935491664692182,-0.403016866018026,0.12857108879715,0.385713266391451,-0.382760631533914
"Veillonella rogosae",0.376764843001074,0.768599792505271,0.0644979986350906,0.185081213474608,-2.29562270775811,0.317270885605628,0.66475804603084,-3.52258871934714
"Veillonella sp._HMT_780",0.976027420660372,0.999498242746992,0,0,0.152065611550975,0.486750769323597,0.747105831985056,0.690348998804089
"Fusobacterium nucleatum_subsp._polymorphum",0.857200385538375,0.999498242746992,0.994279320480888,0.995674740582295,0.00421710766698702,0.931373637118599,0.953033489144613,0.1901981563064
"Fusobacterium periodonticum",0.236525188747182,0.58915236527359,0.622704764796819,0.89574245427551,-0.374582280017212,0.946291751866736,0.953515353026024,-0.358983494022537
"Leptotrichia sp._HMT_217",0.0902581084907784,0.34943370157402,0.853940273011949,0.963419795192968,-0.238314765494901,0.533515943494805,0.760087430433585,0.220243402201914
"Leptotrichia wadei",0.0079335066028691,0.0644597411483114,0.0198224396313296,0.0817675634792346,-1.92123547223727,0.103923988586586,0.342949162335735,-3.28141976979125
"Pseudoleptotrichia goodfellowii",0.999344743756002,0.999498242746992,0,0,-1.86295020684052,0.0115964642103814,0.0799233017131615,-3.03510104276596
"Pseudoleptotrichia sp._HMT_219",0.0966688036830314,0.34943370157402,0.542958647778844,0.846219001259858,-0.294000542064766,0.885446918017832,0.942572525631885,-0.255629155338612
"Bosea vestrisii",0.871043881936176,0.999498242746992,0.733628510063176,0.940184109983876,0.440711087675743,0.743047751012496,0.884977225965,0.501078602632152
"Sphingomonas glacialis",0.532515665115623,0.897108423572743,0.930123785415716,0.983613174376917,-0.0416166367923294,0.783581167593862,0.884977225965,0.396147723238824
"Burkholderia cepacia",0.833841179667167,0.999498242746992,0.0318467174489528,0.107938760834176,-1.28250830042136,0.457243036513092,0.736049766094246,-1.99284918551175
"Lautropia mirabilis",0.0799289832045949,0.34943370157402,0.000331677345596149,0.00547267620233646,-3.13317968563188,0.00510779811028783,0.0421393344098746,-5.10883939182455
"Ottowia sp._HMT_894",0.999498242746992,0.999498242746992,0.0325364725219277,0.107938760834176,-0.921112057735486,0.277789630753985,0.611137187658766,-1.42867008012323
"Eikenella corrodens",0.0394407782364304,0.222284368770615,0.355491322483249,0.690071390702777,-0.711268222203677,0.843782840644421,0.920490371612096,-0.859980834064912
"Kingella denitrificans",0.0538647641215361,0.26887364978849,0.536800033585372,0.846219001259858,-0.375355879661345,0.90141627856442,0.944340863257964,-0.508138813214889
"Kingella oralis",0.61968257423373,0.924238413390306,0.659226294839185,0.915977588618658,-0.265690960430275,0.604344979214435,0.814015686288831,-0.186344227742109
"Neisseria bacilliformis",0.459787941274627,0.853891890938594,0.0111262652331425,0.0524523932419574,-1.62879780546434,0.207276141880621,0.516234919400792,-2.70407993434822
"Neisseria elongata",0.93560108568031,0.999498242746992,6.58187500880785e-05,0.00173761500232527,-1.21942074470448,0.0261882925917882,0.132955947004463,-2.21556539067977
"Neisseria macacae",0.683187074497799,0.963422091397512,0.123832271047754,0.308148586740751,-0.94203042767113,0.0942547023266238,0.33252359305016,-1.66040131420947
"Neisseria oralis",0.900854826285076,0.999498242746992,0.0116869589841556,0.053195813307191,-1.45298298519712,0.0802694525872351,0.311634345338677,-2.47666616336118
"Desulfovibrio fairfieldensis",0.941236261674318,0.999498242746992,0.472262084001081,0.774580715713459,-0.317436159976354,0.483142526131434,0.747105831985056,-0.302519411710138
"Campylobacter concisus",0.762127079830492,0.992635399427652,0.126794981462215,0.308148586740751,0.73752556596175,0.0277265724124192,0.135552131794049,1.6518113890176
"Campylobacter gracilis",0.417160083838057,0.809415088043991,0.714953004111664,0.935491664692182,-0.17205041678069,0.719383289893568,0.871179763907807,-0.069576735809103
"Campylobacter showae",0.481349694115463,0.869103614375142,0.557735250830361,0.846219001259858,0.385059706088693,0.579520078658374,0.796840108155265,0.902093225246227
"Cardiobacterium hominis",0.0982847726153325,0.34943370157402,0.000311800926854325,0.00547267620233646,-2.44996500646361,0.000310109103275558,0.00818688032647472,-4.24122028820866
"Escherichia coli",3.65569429145047e-05,0.00158413419296187,0.00998407595932082,0.0488110380233462,-2.04540669873263,0.000100188792252931,0.00330623014434672,-3.07175301554394
"Klebsiella pneumoniae",0.00426249529474588,0.0644597411483114,0.00549988112651533,0.0346882409039843,-1.73357499422318,0.25074390857453,0.601785380578871,-2.96767458772784
"Kluyvera ascorbata",0.0906120001012515,0.34943370157402,0.0269438589942936,0.101616839635621,-1.90056859711877,0.013494827600437,0.0848246306313181,-3.23721302608929
"Aggregatibacter segnis",0.688669302390347,0.963422091397512,0.802428155640566,0.951186356383259,0.167778183391134,0.535516144169117,0.760087430433585,0.540026261870417
"Haemophilus haemolyticus",0.279170290575636,0.648073888836298,0.981206244377284,0.995674740582295,-0.0133682391353482,0.797820377953296,0.884977225965,0.514732501156034
"Haemophilus influenzae",0.943169862455957,0.999498242746992,0.72116460075872,0.935491664692182,-0.217002808515275,0.520469311583246,0.754966473944928,-0.0860279979422052
"Haemophilus parahaemolyticus",0.0859370316225176,0.34943370157402,0.381066949573335,0.728997642662032,0.68532105115117,0.00146130702182323,0.0175356842618788,1.51298548462076
"Haemophilus parainfluenzae",0.383364661542724,0.768599792505271,0.2180517921638,0.479713942760361,-1.89131602641529,0.115382330432964,0.362630181360743,-2.60182025118347
"Stenotrophomonas maltophilia",NA,NA,0.89352531505215,0.9747548891478,0.130245596825362,0.865353631385297,0.936284256908682,0.292625847021118
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_346",0.896058555542877,0.999498242746992,0.421323341383852,0.757080594204968,-0.877102003775362,0.315370349595253,0.66475804603084,-1.6840956670937
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_349",0.042746993994349,0.222284368770615,0.916211286960343,0.983251137225734,-0.0972457526388397,0.776547550544656,0.884977225965,-0.187457625495954
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_352",0.572138604539702,0.91831416106744,0.0514227352426679,0.154268205728004,-2.0533669854664,0.0205993915499632,0.118222594982397,-3.24135067297998
"Saccharibacteria_(TM7)_[G-3] bacterium_HMT_351",0.190024010395406,0.526857759353996,0.26746153035756,0.555132480317192,-0.999071707959215,0.383795840703578,0.7125477110652,-1.33555694077154
"Treponema denticola",0.804875329064024,0.999498242746992,0.811393296387645,0.951186356383259,-0.120772091555035,0.604313775472746,0.814015686288831,0.0169936930343854
"Treponema lecithinolyticum",0.978889429390746,0.999498242746992,0.00552768689497341,0.0346882409039843,-0.930653270599623,0.0261503480348064,0.132955947004463,-1.46516310398634
"Treponema maltophilum",0.606165429534587,0.924238413390306,0.705415934157733,0.935491664692182,-0.190049620327232,0.506178016467661,0.754966473944928,-0.0586279505402896
"Treponema socranskii",0.00590046922507464,0.0644597411483114,0.624305346919295,0.89574245427551,0.42649967480148,0.517707289700084,0.754966473944928,0.802600487057488
"Treponema vincentii",0.990561265447239,0.999498242746992,0.00870674321506812,0.0442034655534227,-1.00450291375144,0.094677661616371,0.33252359305016,-1.59729220887471
"Pyramidobacter piscolens",0.735131808090008,0.985228196409289,0.881786900031935,0.970816377030244,-0.0816253286694754,0.715599587241867,0.871179763907807,0.105024262083073
"Mycoplasma salivarium",0.730839852287423,0.985228196409289,0.962924534411015,0.995674740582295,-0.0198638459253923,0.683701389407734,0.867774840402124,0.298332009388742
