"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Cryptobacterium",0.378741848126876,0.661048717525104,0.35217736701657,0.632318454416114,-0.473677780045816,0.696778580578857,0.949060480443616,-0.722525485273533
"Desulfovibrio",0.457942103605941,0.714389681625268,0.150444381866265,0.440189117312406,0.72822784226534,0.22361575379561,0.464885382890873,1.26033594645132
"Dialister",0.0361279044918482,0.17612353439776,0.251082985193434,0.589085531247413,1.35330280780853,0.279539811094607,0.506510361724303,2.10351436115929
"Dolosigranulum",0.930909659425989,0.966802708564786,0.158611270400362,0.447510370058165,-0.665497639346112,0.39067879916448,0.629869900693753,-0.960120474327194
"Eggerthia",0.598436801522476,0.815850805462153,0.230754940332529,0.569676258945931,0.967096060560666,0.190133133937912,0.441779928855736,1.63147958110906
"Eikenella",0.273181924528848,0.58148060511916,0.787833235659482,0.987756211956831,0.211621277042036,0.96366148620154,0.997072025455283,0.325833075722485
"Enterobacter",0.186013408198546,0.483634861316219,0.377922522250687,0.663463983506761,0.701745417969746,0.0500478015622012,0.208093490705995,1.27248555897055
"Escherichia",1.83112273987154e-05,0.0014282757370998,0.807760918254658,0.987756211956831,-0.232874932943743,1.52378773108364e-05,0.000240758461511215,-0.425857036435604
"Fannyhessea",0.949461308366604,0.966802708564786,0.803456250834663,0.987756211956831,0.0968029531961691,0.955640995714941,0.997072025455283,0.268769224646166
"Fusobacterium",0.12794086544815,0.415807812706488,0.0595768756634957,0.261476287634231,1.59003846671768,0.238724872342729,0.483570895258348,2.49894445333581
"Gemella",0.389327533339942,0.661048717525104,0.333744603349216,0.628768073541935,1.2124517441606,0.0434203891877548,0.190567263657368,1.52386776248425
"Granulicatella",0.143586764795477,0.431148129402319,0.00148102258707463,0.0292501960947238,-2.02136515329302,9.75016271942408e-07,2.56754284944834e-05,-3.09205399241069
"Haemophilus",0.739480339666838,0.848227448441373,0.223822177796134,0.569676258945931,-1.94839217356176,0.0406767395527097,0.189027201450827,-2.9524385200835
"Kingella",0.09527780873723,0.391140477973892,0.00790005293885031,0.124820836433835,1.67376948332088,0.138907644700637,0.399922561150173,2.66115665374126
"Klebsiella",NA,NA,0.999208397472279,0.999208397472279,0.000888024330084808,0.21886043878469,0.464885382890873,0.0748068104197139
"Kluyvera",0.0214604979279431,0.119565631312826,0.178904280380456,0.487359936208829,-1.22721709756723,0.0304357155147377,0.150276345354017,-1.98847061600744
"Lachnoanaerobaculum",0.67270377816132,0.830883056214636,0.334281760617231,0.628768073541935,-0.613584490017459,0.718637621963605,0.949415645862322,-0.998056969856245
"Lacticaseibacillus",0.152136609385793,0.431148129402319,0.992456190883834,0.999208397472279,-0.00914085187432517,0.493633315172889,0.754297631874221,0.188614591932523
"Lactobacillus",0.4447802799727,0.714389681625268,0.21185169031648,0.557876117833399,0.862707788446185,0.36426255378486,0.59951545310425,1.5842901229531
"Lancefieldella",0.107851777811781,0.392098288422855,0.524563628615627,0.8457250338905,0.827957326580807,0.0292188751401914,0.150276345354017,1.31992738789552
"Lautropia",0.0086094504109373,0.0839421415066387,0.395771812012264,0.679695068455844,-0.977962657942442,0.00253360018955928,0.0250193018718979,-1.41155482247698
"Leptotrichia",0.627577542663195,0.815850805462153,0.344873670636742,0.632318454416114,-1.02447867143178,0.0172523049681512,0.125413588195116,-1.59355605828006
"Ligilactobacillus",0.23303379802352,0.56801988268233,0.103407034291383,0.407388063051373,1.45040741686201,0.146807016118418,0.399922561150173,2.26981409269649
"Limosilactobacillus",0.644424488706125,0.824018198673406,0.924657498279729,0.999208397472279,0.0791214981696659,0.978390791816115,0.997072025455283,0.300707146506478
"Megasphaera",0.255172055793752,0.572828860795561,0.000455428872637796,0.0292501960947238,1.87461597253786,0.0628974028757461,0.229111611130171,3.02286074673351
"Mogibacterium",0.107560836241586,0.392098288422855,0.981097591861042,0.999208397472279,0.0133837266995427,0.680996305584493,0.943836984932894,0.122610070572351
"Mycobacterium",0.703975385648955,0.844770462778746,0,0,3.56988792679465,4.15142117771161e-06,8.19905682598043e-05,5.66905978338451
"Mycoplasma",0.612958829759852,0.815850805462153,0.0151630121052976,0.128802571626667,1.54467718579887,0.171160375478611,0.436182892348718,2.36594998732749
"Neisseria",0.254893015128728,0.572828860795561,0.98765511454705,0.999208397472279,0.0283420278530905,0.0249735328460556,0.140922078202743,-0.255750183387021
"Olsenella",0.954407802044724,0.966802708564786,0.756899415192258,0.987756211956831,-0.243431045437458,0.958477838288552,0.997072025455283,-0.291639042903721
"Oribacterium",0.379776879718931,0.661048717525104,0.0179816026149387,0.128802571626667,-1.88270431854575,0.065733400821177,0.229111611130171,-3.22994938375493
"Ottowia",0.275830543453961,0.58148060511916,0.821602080063854,0.987756211956831,0.100778405103093,0.509664295147169,0.759688288992949,0.378759241268973
"Parascardovia",0.807342261908025,0.874620783733694,0.830035429770315,0.987756211956831,0.0852179176204948,0.964131468057017,0.997072025455283,0.244974807980963
"Parvimonas",0.497157478157538,0.760358496005647,0.851179708966159,0.987756211956831,0.123158924071381,0.997072025455283,0.997072025455283,0.0923091846740688
"Peptidiphaga",0.972079975219062,0.972079975219062,0.0195649475888608,0.128802571626667,-0.960274513200913,0.259585993662737,0.488268892841815,-1.44023159711092
"Peptostreptococcaceae_[G-1]",0.681750199970984,0.830883056214636,0.122751432652171,0.414567302265413,-0.78365061939688,0.213699803547792,0.464885382890873,-1.43942121946552
"Peptostreptococcaceae_[G-9]",0.0114869222618353,0.0895979936423156,0.270636121164549,0.589085531247413,0.791545589795387,0.119008671270082,0.361603270397557,1.35154321858526
"Peptostreptococcus",0.729233924968735,0.848227448441373,0.863531391567491,0.987756211956831,-0.124799041715276,0.989474210470691,0.997072025455283,-0.194183814961534
"Phocaeicola",0.160298663495734,0.431148129402319,0.321044386204737,0.628768073541935,0.616060922669601,0.49649970705645,0.754297631874221,1.06541499039191
"Porphyromonas",0.257038591382623,0.572828860795561,0.855476528487854,0.987756211956831,-0.260140068262677,0.154227259110789,0.406131782325077,-0.573291330533348
"Prevotella",0.309584628747588,0.603690026057796,0.0011725471047126,0.0292501960947238,3.63690204148808,0.000175481855525628,0.00198043808378923,5.35245682676581
"Pseudoleptotrichia",0.155565107656334,0.431148129402319,0.754816569373191,0.987756211956831,-0.298443153740463,0.948469509718697,0.997072025455283,-0.389652320686268
"Pseudomonas",0.155807272088993,0.431148129402319,0.149594583505334,0.440189117312406,-1.90196397957952,0.222464105857142,0.464885382890873,-3.12296961077258
"Pyramidobacter",0.781184465066768,0.870462689645827,0.275373000677823,0.589085531247413,0.485562761297517,0.651978116267153,0.919754842591163,0.916071178502824
"Rothia",0.32725361265022,0.622580043578468,0.711815053258926,0.987756211956831,-0.45166171929689,0.000169725773030649,0.00198043808378923,-0.872470595025069
"Saccharibacteria_(TM7)_[G-1]",0.0182269772034983,0.118475351822739,0.0589281087787378,0.261476287634231,-1.90953250481624,0.08313367391976,0.268978285405845,-3.06355417390362
"Saccharibacteria_(TM7)_[G-3]",0.0136799247691763,0.097003102908705,0.0161685526319541,0.128802571626667,-1.58958897291272,0.25201008663306,0.485580410829555,-2.43401505127009
"Scardovia",0.389849243668651,0.661048717525104,0.0411677999370403,0.203266012189136,2.31327000911139,0.02461999910417,0.140922078202743,3.54533513814592
"Schaalia",0.291361858166969,0.598058550974305,0.515035577688817,0.8457250338905,-0.991247514178883,0.0590616795809747,0.229111611130171,-1.57606832020138
"Selenomonas",0.671840569464933,0.830883056214636,0.0178071536418856,0.128802571626667,1.32331449526387,0.184924612486409,0.441779928855736,2.06640637450299
"Shuttleworthia",0.83447590760136,0.891631791683645,0.577926198177556,0.861437163321263,-0.209583399495794,0.977183970391643,0.997072025455283,-0.218977937502044
"Slackia",0.198673299864458,0.499887657723474,0.125944496890758,0.414567302265413,-0.70135939873358,0.400644456158542,0.633018240730497,-1.0432359985159
"Solobacterium",0.00599834032944128,0.0825706651133775,0.286191639693167,0.594977356204215,-0.812695847615309,0.189275035692161,0.441779928855736,-1.52701313052592
"Sphingomonas",0.336070844510746,0.624131568377099,0.875227023252888,0.987756211956831,0.0779450835021559,0.761571799248949,0.970389873236564,0.224086405760144
"Staphylococcus",0.62543612847813,0.815850805462153,0.482752669460185,0.811435338028822,-0.324354334852908,0.956213794309705,0.997072025455283,-0.396325221082777
"Stenotrophomonas",0.756442853832503,0.855109313028047,0.560422973240581,0.851411824730882,0.372918042210315,0.927424555951699,0.997072025455283,0.668154572011332
"Stomatobaculum",0.0212647582607366,0.119565631312826,0.29912876952059,0.605927507490426,-0.626782751589625,0.747605556491459,0.968210474800414,-0.985606618430277
"Streptococcus",0.111597382079576,0.392098288422855,0.946046533502031,0.999208397472279,0.0307001489610036,0,0,-0.112158164281016
"Tannerella",0.0775866845505444,0.336208966385693,0.671176522171875,0.981906393547743,-0.200849832307694,0.645641706727347,0.919754842591163,-0.25290126031927
"Treponema",0.00741018789479029,0.0825706651133775,0.116986657906819,0.414567302265413,1.1326538675449,0.250123021666003,0.485580410829555,1.86036272520736
"Veillonella",0.587057007214171,0.815850805462153,0.869451468331783,0.987756211956831,0.138093653737291,4.1089442959219e-10,1.62303299688915e-08,0.0466981092027806
