"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Fusobacterium",0.418203666894384,0.595047404149342,0.85547417573806,0.925787121689134,0.137488975786834,0.000307498614649626,0.00110419957078729,0.45819981755331
"Gemella",0.0111160155352322,0.0798332024803038,0.732882533964489,0.857043065942596,0.335714349230294,1.15738674200117e-08,6.80280740945299e-08,0.546272545338874
"Granulicatella",0.125389650732188,0.330192746928096,0.251436002559935,0.62073263131984,-0.907983751362795,0,0,-1.053049484378
"Haemophilus",0.562225646914372,0.693997282909928,0.800353093003984,0.903255633533068,-0.265738616653177,1.51101353651484e-12,1.9895011564112e-11,-0.20408112932082
"Kingella",0.0362917766430773,0.191136690320207,0.0187566770683001,0.185222186049464,1.34848749302813,0.0135966449489326,0.0275419218196328,2.48058143589795
"Klebsiella",0.717561110877635,0.798413067032862,0.525182671180823,0.857043065942596,-0.543507063338772,0.405209969976456,0.440818740872679,-0.681392838203757
"Kluyvera",0.00194719219466195,0.0307656366756588,0.0622673262674357,0.233244534191274,-0.994405433166861,0.0818458860402467,0.12931649994359,-1.44146604149669
"Lachnoanaerobaculum",0.187765789354297,0.400905334026743,0.0135978754106826,0.153461736777703,-1.31279182317008,0.00874768923156632,0.0203255132145218,-1.95159949884396
"Lacticaseibacillus",0.794705649143006,0.871968698365243,0.967195410198156,0.979595351354543,-0.0213634048334961,0.407338836502602,0.440818740872679,0.192358750746376
"Lactobacillus",0.592683745598163,0.720338706188537,0.903932909692689,0.952142664876299,0.0744679815648436,0.652521518095274,0.674457318077746,0.358963903207927
"Lancefieldella",0.633809311694275,0.733112430477766,0.403732983129519,0.839339622821894,-0.662811198032309,9.17382614318285e-10,6.58847513919496e-09,-0.740315105754009
"Lautropia",0.124743870267906,0.330192746928096,0.50740514473451,0.857043065942596,-0.496579278123808,0.000936425490329906,0.0029591045494425,-0.440566582447625
"Leptotrichia",0.83333558644145,0.877780151051661,0.592401282089086,0.857043065942596,-0.404770074800799,5.7959140042918e-08,3.05251470892702e-07,-0.455634692607517
"Ligilactobacillus",0.159966649731839,0.351037925800424,0.117412816350112,0.349421872147432,0.794847747258787,0.141150921918233,0.201147317361367,1.56962704633811
"Limosilactobacillus",0.284933974289599,0.489343129758224,0.931001856414584,0.967751929694107,-0.0576029234025629,0.657382449265651,0.674457318077746,0.101492124274115
"Megasphaera",0.144667934710864,0.332633184572096,0.114187876711641,0.349421872147432,0.848718729050399,0.00441736484908295,0.0109053694711735,1.65118934174644
"Mogibacterium",0.0175092375343679,0.115269147101255,0.0417625900870317,0.219949641125034,-1.15913610387554,2.82738253978287e-05,0.000106363438401356,-1.51144481162208
"Mycobacterium",0.534804733619286,0.670628158030533,0,0,3.82865043259987,1.2055608067385e-08,6.80280740945299e-08,6.51534508023623
"Mycoplasma",0.9630251171377,0.9630251171377,0.523586546991543,0.857043065942596,0.343963535002444,0.132591294131013,0.193976152525001,0.777724068022633
"Neisseria",0.147369132405359,0.332633184572096,0.706182295527803,0.857043065942596,0.398438960273037,4.56429338768771e-11,3.60579177627329e-10,0.636995194744321
"Olsenella",0.370890497416603,0.567045301437012,0.812816001205081,0.904400902749315,0.107756071584058,0.655000058208555,0.674457318077746,0.521167743859281
"Oribacterium",0.249833805042098,0.481387087764042,0.0350475153813733,0.212981055009884,-1.28254891251141,0.000545236172661445,0.00179473573501059,-1.78528414905971
"Ottowia",0.131919387833187,0.332633184572096,0.721771348389562,0.857043065942596,-0.143867505428675,0.116921026169643,0.174278510705694,0.0735929603401425
"Parascardovia",0.493748599715636,0.650102322958921,0.73258602881824,0.857043065942596,0.147283768254751,0.210855177104408,0.256270138326896,0.545289998468386
"Parvimonas",0.136127454624033,0.332633184572096,0.0530014592577564,0.220374488492777,-1.37329913434246,0.00137523067024226,0.0040238230721903,-2.00820433308141
"Peptidiphaga",0.92972809384512,0.953875744055612,0.0764963237312841,0.259288815139863,-0.717586365678519,0.108261895711674,0.164474803100428,-1.04420325272152
"Peptostreptococcaceae_[G-1]",0.0865066667114909,0.297166607911528,0.0491008439186386,0.220374488492777,-0.806312770333022,0.162767624362885,0.214310705411131,-1.10294430227378
"Peptostreptococcaceae_[G-9]",0.232258227728334,0.459360239230205,0.734791162640602,0.857043065942596,-0.106759544904838,0.00275506704724771,0.00750518264595065,-0.0293493947361624
"Peptostreptococcus",0.26656681727435,0.484341819293711,0.355175739536661,0.801682383525607,-0.570394393016712,0.0709030380551765,0.114313061354264,-0.652227794653386
"Phocaeicola",0.447227214595518,0.609154309535275,0.0613444828249398,0.233244534191274,-0.803286986685299,0.146908552722795,0.203610099387733,-1.08118678555848
"Porphyromonas",0.42180575484004,0.595047404149342,0.660356560062271,0.857043065942596,-0.489718787342584,8.6781568482408e-06,3.42787195505512e-05,-0.491439484821779
"Prevotella",0.0629328999004878,0.276205505118808,0.179959678093044,0.473893818978349,1.10125996365521,3.33066907387547e-16,6.57807142090405e-15,1.92608067911464
"Pseudoleptotrichia",0.630296636226313,0.733112430477766,0.520036741221593,0.857043065942596,-0.342265018742734,0.910670464539749,0.910670464539749,-0.347645495397105
"Pseudomonas",0.0192265975036386,0.116838554060573,0.52768768641693,0.857043065942596,-0.522030070027418,0.234897592288581,0.281165299860574,-0.537389564721361
"Pyramidobacter",0.144598338466063,0.332633184572096,0.599335786003433,0.857043065942596,-0.233054637388834,0.256506600010394,0.302176834969695,-0.0816914035192866
"Rothia",0.23258746290137,0.459360239230205,0.584823412398743,0.857043065942596,-0.503999964747666,6.66133814775094e-16,1.05249142734465e-14,-0.539517209808476
"Saccharibacteria_(TM7)_[G-1]",0.000891523022260924,0.0234767729195377,0.0120554158736097,0.153461736777703,-1.66652052562313,8.01807086303619e-06,3.33382946410452e-05,-2.3443733285767
"Saccharibacteria_(TM7)_[G-3]",0.00903796767907547,0.0713999446646962,0.00838719589049944,0.132517695069891,-1.63015769437757,0.0395911666682037,0.069504492595291,-2.35152607544974
"Scardovia",0.275890909724266,0.484341819293711,0.123845726837065,0.349421872147432,1.26214363196305,0.000348129925029195,0.0011957506120568,2.23743693750832
"Schaalia",0.52054120012139,0.669994347288994,0.737707955494893,0.857043065942596,-0.321116880598314,5.20218224053792e-09,3.4247699750208e-08,-0.127517826361413
"Selenomonas",0.856402053218259,0.890207397424243,0.650696705948249,0.857043065942596,0.249295033663388,2.01939291166742e-06,8.86289111231811e-06,0.718026293115438
"Shuttleworthia",0.44127330075856,0.609154309535275,0.826601701423848,0.906965755728945,-0.105474417109278,0.700706618501309,0.709690036687223,0.0714049417756031
"Slackia",0.392267944210404,0.573873473937443,0.152300854469929,0.414888534590497,-0.501281832887193,0.151941384896112,0.206954644944704,-0.626799600508049
"Solobacterium",0.00521384815714462,0.0586969173184528,0.00261203808823603,0.0687836696568822,-2.32857609426294,9.753309271332e-12,8.5612381381692e-11,-3.42276696530325
"Sphingomonas",0.08549451805224,0.297166607911528,0.578846390765202,0.857043065942596,-0.28419527804905,0.260101579467586,0.302176834969695,-0.197025265419514
"Staphylococcus",0.123249638512752,0.330192746928096,0.0649541740785827,0.233244534191274,-1.05507808050635,0.17613518374247,0.22443031476863,-1.54113318925559
"Stenotrophomonas",0.639892610297062,0.733112430477766,0.334795628117381,0.777907488860975,0.729794885486908,0.451578053311066,0.482090083940192,1.4337366431612
"Stomatobaculum",0.00136819850700606,0.0270219205133696,0.0216211909922451,0.189786009820818,-1.28409982927797,0.0116732470069443,0.0249239598256378,-1.76671586091357
"Streptococcus",0.0943174047794842,0.297166607911528,0.760328459261691,0.870520989589472,0.125644431524954,0,0,0.400560425135534
"Tannerella",0.0343210530183889,0.191136690320207,0.00666556157236523,0.131644841054213,-1.15692770229339,0.0343835280401539,0.0617340617084581,-1.68935215023668
"Treponema",0.330445155296731,0.522103345368834,0.593165186405427,0.857043065942596,-0.275721074761906,0.405675445744857,0.440818740872679,-0.186147662399956
"Veillonella",0.29910732180061,0.492280800463504,0.649728880579155,0.857043065942596,0.272735533511044,0,0,0.617236622378982
