"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Fusobacterium",NA,NA,0.047422358042465,0.254048346656063,1.05561887529327,0.331016639709689,0.639510049273293,1.35212660500099
"Gemella",0.0409363811288308,0.0660564331851588,0.525884407429346,0.788688478024709,-0.622752210570502,0.404074012905538,0.704780255067799,-1.26987078376615
"Granulicatella",1.88691219378874e-06,7.05109293468425e-06,0.202351319093915,0.489559642969149,-0.741166788744029,9.19182609422364e-05,0.00229795652355591,-1.25164745143867
"Haemophilus",0.000157638050892064,0.000399725057619162,0.261219585306757,0.544207469389077,0.879504005656363,0.285137062502986,0.639510049273293,1.05216828212902
"Kingella",7.0511869412027e-06,2.27561033102451e-05,0.212479659443754,0.497999201821299,0.684266361055917,0.535668359584109,0.81990055038384,0.932451292097701
"Klebsiella",0.00689187229795548,0.0135923036987455,0.0692868258570676,0.324781996205004,1.07481431610577,0.240165062152497,0.562886864419916,1.55581081117702
"Lachnoanaerobaculum",0.012334637595576,0.0224553658791256,0.0294774392143258,0.24395581557544,-0.750328819397147,0.132379345430606,0.393142108675,-1.45309513429074
"Lacticaseibacillus",0.201432087472549,0.291870983888796,0.33672546358459,0.625992665915252,0.360770315110309,0.715047379510575,0.931744512220853,0.485719359841256
"Lactobacillus",0.906360026348942,0.97502366470871,0.460461462336852,0.719471034901332,0.403504045589205,0.685638428470123,0.918265752415344,0.627320274212941
"Lancefieldella",3.59242056063585e-12,1.27530929902573e-10,0.00115281712084596,0.0246893769104391,-2.32926969243163,0.00106044485191259,0.0159066727786888,-3.68511313755015
"Lautropia",0.00035192673346528,0.000861613726759824,0.102836446186252,0.37124808164195,0.966944255323976,0.081660038523399,0.311456994056509,1.36908484161577
"Leptotrichia",2.03856633464621e-05,6.03075873999503e-05,0.68679356477191,0.903675743120934,-0.277112659042736,0.131044640960812,0.393142108675,-0.71729283994975
"Ligilactobacillus",0.00439240753445173,0.00917238043959037,0.832084125728198,0.915695653501903,-0.140789706362876,0.937575935897742,0.987714610955115,-0.305824596284885
"Limosilactobacillus",0.165650900353121,0.25023859415046,0.848934548356131,0.915695653501903,0.125064336630977,0.961375554662978,0.987714610955115,0.1649249079316
"Megasphaera",6.56633770826693e-09,5.18011085874391e-08,0.824671251064996,0.915695653501903,-0.116849583906031,0.626695802838952,0.870410837276322,-0.421877238356767
"Mogibacterium",0.0058206270175401,0.0118075576641528,0.175526194557932,0.489559642969149,-0.613518004189516,0.0567028180130628,0.281384121115086,-1.18125945593142
"Mycobacterium",4.44538755807568e-14,3.15622516623373e-12,0.13166543810987,0.429343819923488,1.05936435833515,0.0563727441502844,0.281384121115086,1.3717883806544
"Mycoplasma",1.16382487380857e-05,3.59267678436557e-05,0.0967443374215903,0.37124808164195,0.654092070783875,0.144865983430619,0.399727118437188,0.873637784905313
"Neisseria",8.22415295978955e-08,4.17082042960756e-07,0.301277185269718,0.594626023558655,0.93199751918749,0.13609006325338,0.393142108675,1.08128181535416
"Olsenella",0.00259652243824421,0.00558645736713149,0.336252597616585,0.625992665915252,-0.348020103325435,0.601641260929309,0.867751818648043,-0.671958589653791
"Oribacterium",0.0202260707557226,0.0352577246827298,0.00131676676855675,0.0246893769104391,-1.09481879617678,0.00581469381961963,0.0509186672408124,-2.05513957781709
"Ottowia",0.564351212133521,0.65415453180046,0.193011542624883,0.489559642969149,0.412891561084141,0.564158786078058,0.842382495720495,0.598037110560823
"Parascardovia",0.227709487915191,0.317007326313305,0.741403343779151,0.915387243573678,0.108835131986485,0.496825734328544,0.810041958144365,0.033705569311825
"Parvimonas",NA,NA,0.227419711190625,0.511554959116806,-0.663268038659525,0.304588179081701,0.639510049273293,-1.29678072609459
"Peptostreptococcaceae_[G-1]",0.00147794332385789,0.00338496696754549,0.000266244953708908,0.0199683715281681,-1.28216930464414,0.00611024006889749,0.0509186672408124,-2.26815476904994
"Peptostreptococcaceae_[G-5]",0.22241796736162,0.3158335136535,0.197124422454232,0.489559642969149,-0.332860941867446,0.338280122525428,0.639510049273293,-0.652526557142241
"Peptostreptococcaceae_[G-9]",0.997745446431189,0.999999999976979,0.964331501853781,0.977363008635589,0.0161101083433935,0.943822600980983,0.987714610955115,-0.0728390148597622
"Peptostreptococcus",0.000104018775562523,0.000273530854257006,0.0382403148085144,0.254048346656063,0.820776229921937,0.352037357620056,0.643970776134248,1.13091334460116
"Porphyromonas",4.81235726982629e-07,2.13548353848542e-06,0.257581284790143,0.544207469389077,-1.12984289523204,0.534802295491356,0.81990055038384,-2.01333535731309
"Prevotella",1.70967997239962e-07,8.09248520269155e-07,0.800217573625302,0.915695653501903,0.177839329231213,0.0077328222455445,0.0579961668415838,0.0174169140132894
"Pseudoleptotrichia",0.021722048746363,0.0367206062140899,0.196606939122266,0.489559642969149,-0.719491424443034,0.312163781028862,0.639510049273293,-1.39941510698064
"Pseudomonas",0.3354462953812,0.441049758741949,0.158045034940056,0.489559642969149,0.660220075784324,0.368181382507456,0.657466754477601,0.9803215257211
"Pyramidobacter",0.324499474260647,0.434706842877471,0.855286685410232,0.915695653501903,-0.0612563362599107,0.720549089450793,0.931744512220853,-0.232552509840374
"Rothia",4.04901168579456e-06,1.36895156995911e-05,0.0108188159666809,0.135235199583511,-2.03525959387149,0.00475937113645775,0.0509186672408124,-3.18773900073346
"Saccharibacteria_(TM7)_[G-1]",1.23377520197705e-06,4.86655774113171e-06,0.112818441650763,0.384608323809418,-0.85516580453133,0.136289264340667,0.393142108675,-1.52530007968486
"Saccharibacteria_(TM7)_[G-3]",0.0363716585178849,0.0600555291806937,0.00129628480153131,0.0246893769104391,-1.24280018435347,0.00426104787821768,0.0509186672408124,-2.22842530860258
"Scardovia",9.98915401003232e-07,4.17194079242526e-06,0.729224397066318,0.915387243573678,0.246362493536482,0.182668066528035,0.472417413434573,0.26155891183491
"Schaalia",4.42836886412758e-09,4.14171617670533e-08,0.0515914358189905,0.257957179094953,-1.61019015811065,0.0678772273282766,0.282821780534486,-2.66968770563762
"Selenomonas",3.34466094511934e-08,1.97892439252894e-07,0.458203755526179,0.719471034901332,0.388124573780642,0.857699883594903,0.987714610955115,0.455724484993424
"Shuttleworthia",0.198043345192428,0.291870983888796,0.536308165056802,0.788688478024709,0.209584695070451,0.862535960143694,0.987714610955115,0.267597356943122
"Slackia",0.299432405551297,0.408840399887348,0.0447790560387392,0.254048346656063,-0.518792610735996,0.149231457549884,0.399727118437188,-1.00509972538162
"Sneathia",0.7454787053454,0.827015438742553,0.825630627498534,0.915695653501903,0.0725775743540677,0.8271058531661,0.987714610955115,-0.0901615741208262
"Solobacterium",1.70366722614704e-09,2.41920746112879e-08,0.350555892912541,0.625992665915252,0.529194940476755,0.795419541083817,0.987714610955115,0.514317401608222
"Sphingomonas",0.566955927380146,0.65415453180046,0.231904914799619,0.511554959116806,-0.510161043430026,0.472706994941982,0.787844991569969,-0.904006378214306
"Staphylococcus",0.382032899810496,0.475865541869214,0.423020694461722,0.705034490769537,-0.327640542320619,0.625628778353133,0.870410837276322,-0.63736617510179
"Stenotrophomonas",0.941448092095694,0.997653948340213,0.591809985802097,0.837466961040704,0.393466766823804,0.91605596755103,0.987714610955115,0.472989318891378
"Stomatobaculum",0.00191419958332285,0.00424713032549758,0.0141882074301478,0.152016508180155,-1.03943154216152,0.0601891257801321,0.281384121115086,-1.91496146135937
"Streptococcus",8.11096802371262e-08,4.17082042960756e-07,0.945195479357821,0.97109124591557,-0.0324689810338823,4.77791139985584e-11,3.58343354989188e-09,-0.314960126255743
"Tannerella",0.571233534811669,0.65415453180046,0.610098544396818,0.847359089440025,-0.146730464221286,0.454705824032645,0.77506674551019,-0.351892504731735
"Treponema",2.17280828807798e-05,6.17077553814146e-05,0.718712061634045,0.915387243573678,0.10534265213176,0.981287566822718,0.99454820961762,0.0998175101109959
"Veillonella",7.32070834954863e-12,1.73256764272651e-10,0.292127580178082,0.592150500360978,0.454601572443454,4.49711966303834e-05,0.00168641987363938,0.40803055908537
