pathway	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
GLUTORN-PWY	5299.264116335614	8393.7131688093	20506.394070457347	10223.323390018828	5580.150997621281	1696.9631157382214	6203.788359098371	8245.9710868971	7277.135650078396	14371.652323496213	764.1716823892793	1929.6790563956847	37.74033110783731	19195.52510986976	8259.91897620489	2533.3492043946685	13850.663427119805	386.62327107918725	15378.882261749579	474.29524910489573	7224.191747444465	57468.98768632298	1290.9312948645393	22424.64692576277	10694.073717500116	5204.421821845495	4954.953700651466	6253.766410098155	31711.395107243578	1264.3319195201018	998.8982343188392	92817.41066565372	10048.985284385153	5610.5532455451375	5013.35738204709	14721.36058788317	5602.173282609202	10671.578711390566	5021.517662551939	11717.872174145989	11168.36129563177	16589.439341839432	224.19816586921849	56.886736077867575	25973.002354909833	4211.874997251565	19097.91459929744	30556.044824378132	4283.646530482053	2414.8406859887796	3671.1615643276987	5425.453787995017	6432.173987941383	812.970777934141	29718.763967455885	1315.892820347833	1556.9284690969805	27928.719036855797	5279.3377811116	13526.763114339768	66692.88733987449	6531.127462721801	10498.808679570462	16348.18399567539	2049.873486589734	1763.7094551441928	926.3191092217078	17928.210696346236	40442.06500582742	6239.835075535801	2965.6368522279677	23980.111282099166	35361.65556103646	8300.103988930523	25432.30861454902	4891.306721410182	11903.289047208642	4423.586473184443	20281.593296480398	7330.175405947856	6813.597979280556	70223.76667317115	9857.80764046597	4768.0039055716825	12980.442756771352	47156.31422851269	10052.435462339768	8556.559685677315	30514.743192732905	17838.644119637513	3860.386364305318	11041.002975411982
GLYCOCAT-PWY	13983.88068557388	296.6236955618129	497.0516766434024	6206.016916429942	17142.70509760982	11741.105616894802	35.98709254782436	16487.08339562023	372.69138142953994	4429.620783941182	3435.669902435196	4844.436647345388	815.1106427051678	3982.5324351959434	22507.838706337847	14026.468044048022	12778.583584153257	11891.851954538164	22192.1881410469	1258.6541075465732	18303.499137986026	1501.234779737634	31.990113710674716	37794.060865585365	6566.73660116973	35653.83923295467	22098.602806675903	15703.188458929115	3734.443658839144	367.4330276008042	1507.3405514731353	6366.638888451303	20939.075151605317	15322.610038584126	22740.264989193176	27017.73561504567	23009.510107210474	2646.982478305518	582.2504396089154	23551.97757612347	23614.3166609975	138.02443791684462	0.0	2.4799808201922424	5325.380882480604	42374.92773729477	4199.122131021931	2786.399177161015	937.5870583027593	11693.674402063958	12356.721694659076	36116.1681395334	171.5566871059993	3203.1926044909887	46553.52989626954	16461.191037204037	1506.9602718208084	40226.61673726308	18607.073538357825	24402.87402673335	1686.6129068317682	28726.917353612484	6142.625501030764	41953.08632702268	10069.487700402524	22075.292149145924	58878.41204578392	34045.254891890654	1199.7509461064417	2440.8810416271976	11763.5832748785	22345.225295817214	84869.76540131503	88065.90671543583	58347.81691506672	16123.452057605286	40474.4721579663	21522.575953647352	29184.70468441149	18063.106184359498	15543.27799847938	40458.62881959936	30408.986390812923	18492.297722328167	61790.96742758216	51809.1592649309	120.51268351976964	45514.227723564574	38782.9050925966	2376.3302647997552	44382.197867448296	39744.578356464444
GLYCOGENSYNTH-PWY	22602.753034146237	37356.137822484445	12062.649731520512	37037.29502097463	36058.147061894	47900.24279036033	29000.110666939305	18218.433230120947	109276.53772065445	75964.01034685796	18742.267037550457	11775.704656011658	10295.344698971681	39645.248554888254	59810.65283217442	34485.92681345914	30864.528201775647	32083.734471029722	15446.206060161148	20899.39632168899	49359.44488244759	49633.54260335625	44665.87000756725	65352.85473241736	70379.97554597452	91086.77025711977	29457.803899116807	47351.23200099925	10816.425120822367	128981.32682694063	16440.554144781352	5855.85754780414	73430.06113686613	55617.21541478374	55393.63016124083	50786.329869001696	46959.50786950421	16736.174161128878	19027.886873453775	45297.07159249464	77212.24074804097	101373.87128074699	74788.25756504768	171096.27486415682	87131.6301816781	112189.15396676901	78159.73737575013	50169.81441984422	32314.242245703477	82735.27110032823	102423.67429524506	59015.27872646445	32960.34346752635	39249.00962085511	71615.93646877096	85781.66091385749	7137.476254517821	27935.25651570891	47539.35122975116	21309.38790744627	74055.36359290703	81927.10933319211	123898.90455149546	92033.66846758136	99009.79877177974	53189.457391401425	103151.60661011889	34979.4551218844	23703.035359425296	103845.04738382115	49597.76512926571	41596.64905902738	105412.36825666703	85577.96835928806	87792.2014952257	72119.47138101886	56970.70620553063	70972.11738048473	61674.855884134435	37356.70389074757	51730.67072236291	44879.90638676045	45610.169874417035	63274.99040764748	73701.24585496457	25286.79628439379	49323.0090625762	58940.08727535568	31239.28719335679	70142.20315344351	57095.21986076501	58823.294796360264
GLYCOLYSIS	21963.334327653163	43565.0344545317	33721.08534184436	38314.50275839837	37494.47843183868	34070.48513436054	52502.57750723741	22892.59647181763	36147.4591053259	57755.953086468166	8119.178106487039	10649.721364964736	5134.187770450594	50522.66844523459	51762.10988626748	39578.893078844354	46212.465495469434	20024.166398751113	18305.81542083952	5875.571405420685	45374.164256659744	105088.65896969945	49399.02531950439	57430.80168771715	70762.13844483718	45721.94044030217	26186.736839170633	59339.43071823952	44120.87249707734	9785.274904004187	30674.48132637993	108184.25795378626	34941.1997611854	42642.81244593195	72840.91791832155	68542.62157552378	43367.79022316932	34115.726687381706	47101.266791668844	74184.12966686842	72800.34590873703	73058.22663410874	14325.788689568295	18277.9312080831	17393.345715304557	53826.357149034724	80480.53889829069	73292.92260641561	26725.18841522203	85380.12937735081	52090.910550849156	46089.228087430056	39676.35270715308	20886.212551532095	83057.21346848176	37730.017578401086	19439.484530860722	33111.19219679408	78244.12327151225	26361.4344400516	117897.47381672355	40407.7288108179	62808.102365498526	53427.38732905601	60720.93054121206	42727.72394004893	41852.59662087491	64154.03441884059	60581.52903306456	96300.48990652716	40591.87704839357	42760.72173761156	114935.09155019501	12181.700890802347	87190.37665081034	69073.39748676376	74892.17467818779	67899.08851991779	83480.43542020844	43875.7915869206	42193.17861053243	130632.18379094936	52079.20442775455	60423.58312788882	82429.83320002773	35826.65061417531	87239.60103578486	64466.90032029396	56612.13763500989	61811.780225736205	38244.628900450974	68017.96605746858
GLYCOLYSIS-E-D	12185.712743733118	447.8141142690057	442.3620087155953	20276.86465875176	10494.292509647648	2393.014310233154	58.43778397975895	15312.57789518385	808.7005656414225	16375.196885716901	12.783176633169496	5214.0247205060705	80.49419657244742	37322.3067563215	16606.573764850134	659.3314541978408	30032.360420829107	1222.8084947358188	16664.63537611185	208.20215014518314	5727.031312671524	78529.5831004858	0.0	32495.941195583564	12224.940249770045	4894.813977511646	6604.296346221977	10014.086176522958	4944.4561570722735	71.11230686756562	0.0	59636.82072197265	17800.76245224225	13288.672581133525	9.293784508382934	13815.497603467593	14569.42064767857	20476.715480140163	16.69962061459884	2197.4983194959573	20144.43404765727	9278.000148827554	75.20967670280679	19.379136956703654	2196.7487344455844	6999.399273710846	64.95029598355501	48143.28620234319	296.0384972249661	151.31560986956498	2258.4079910320575	11078.512730179607	8302.524089296818	58.244445164944025	26167.287005372473	971.5508187035338	71.27567280927832	30167.917822466865	433.03816238028674	20891.085801775003	53243.14150545899	13891.197279929189	8993.613625598124	12775.063915320434	1066.187402909978	45.32973390955415	514.1720631288355	40365.946603070435	1006.9987606152478	4064.2426621491636	3993.76258863426	29681.140145954043	63515.53364037342	4809.903766021329	41497.76624998361	281.8537144192847	1686.7946970744558	5406.934101037677	793.3699592867132	19881.44776662737	17832.76340340755	98307.4832640405	18997.518989519678	3778.1753637800093	0.0	22792.612096409495	111.34610253540644	13564.034075154295	53248.26929015088	28149.298774305676	13185.575544960706	16852.48210061809
GLYCOLYSIS-TCA-GLYOX-BYPASS	9839.241588320425	11735.338357860071	12715.67157699418	599.4590038561707	1038.9389772547847	3949.8498041750468	221.20430614226535	13920.262920301733	9076.62930008552	4459.796087989124	30.979184330212988	1420.3247767234525	60.746324300768116	13332.11431683853	13002.681917094975	1835.5821537701022	8125.074633674086	1660.8668367263556	18674.617887955515	191.78592096412382	2193.4366315701604	49710.0858467957	0.0	4166.471500306409	125.447560834128	1150.9036428105799	8377.942455072302	3686.8057171851065	9279.054095117877	302.91057539701416	0.0	27065.348148561825	1099.488350035732	220.41396566907216	25.698418967388605	9810.36776945087	3637.4621857570596	282.554869456121	63.517151961937394	1980.1673085458526	2247.440811775667	375.56727690542067	91.62925812843515	117.50631090780618	4953.100505160245	789.5990400938481	89.65359685054472	4636.966972499571	1038.7598221032704	328.3585346737311	4334.419365506868	981.4244991464124	11328.880623395487	1357.8610921961222	48775.02927015941	1043.0919240926723	2443.9689835841873	33860.72317830424	199.86952310887048	20627.25523782199	2999.3061631043197	9521.891010171508	1746.036875387561	4991.400245140604	4383.381440239635	4379.167770421934	49.88842907305026	38652.04520908909	29039.21998995764	4658.289778498543	4204.464622954071	32490.397335115722	10051.751137511488	2769.7875753888807	646.1737033993852	773.7880696310303	2467.385167300964	8109.126408163824	2912.8835986300924	13078.529120744099	17504.957647467225	3495.9907592133404	17565.050715134377	1443.0151778770212	0.0	44959.05721318647	201.46605388997094	1373.1375588444344	41518.93783113757	4119.6432164263115	10222.652188017091	6140.901820269136
GLYOXYLATE-BYPASS	4356.341814265912	4360.166988529672	6020.421192563888	135.1993160387899	244.41942661169654	1433.6529089648059	49.68974791021184	8367.910362817487	3825.2820335393717	1098.8772894452732	7.112061491592248	607.1753958921797	27.00568720962432	3987.5434982058664	7211.450518493261	478.18192868762196	2226.694729352269	651.5551967165876	15811.471923539728	71.05834041170566	528.603585017034	19066.1468743118	0.0	996.4498488768613	27.95563433142325	278.7133064507405	3315.5131280995383	914.2696991736723	4378.2196216675375	116.43687027834768	0.0	7355.285932479579	253.0594422443921	49.630890546738435	5.716024231474736	3166.006367151853	953.0963841101513	63.420220303242985	14.19405220229794	460.08842230227214	525.408458993494	84.04920500567327	25.646173149309913	39.77378939577689	1497.6344274411242	185.01753178833732	19.957421542974462	1101.5190212019254	253.20428999248747	75.34766992389676	1451.214058708315	227.5164812703194	4603.592756620593	377.2229016650228	26267.248675223487	304.9830170686724	1036.355370997436	28725.7020605489	44.800690207594535	13808.272266242204	681.2287412925443	3482.8956241690134	418.13683042905103	1336.9059611835564	1391.5101449393546	1714.0437118323375	11.593799738069789	21699.817531485183	16245.789269380723	1457.5238274866663	1801.5428591373511	23182.721523099415	2478.4531496871846	722.3909736279243	144.72829162783734	174.94962635756295	588.4145845376681	2844.479728150484	683.4198025101668	5404.191166222483	7443.587961932689	797.4869217425345	7664.284626062971	345.69170501758686	0.0	52921.26741080114	45.07006392464559	321.0787621360451	23885.635924003076	987.903809688744	4215.962262692376	1684.151827558508
GOLPDLCAT-PWY	47.4180540319419	0.759948299241325	29.284900490883985	8.342272447869986	0.0	9.282145417876702	0.0	2480.418773927794	0.0	16.271836587958784	0.0	138.5445647158432	0.0	16.778896377225013	0.0	0.0	0.0	0.0	0.0	5.507332640060314	3.997740008461793	1.7598714404733073	0.0	92.55157654476784	0.0	0.0	1354.0703544201497	0.0	7.998096700080225	0.0	0.0	0.0	8.350262578651174	43.36691091138335	0.0	5.239300849375363	1.985946459469106	1952.7004764874728	45.800774148143724	0.0	69.91877825357095	0.0	0.0	1.1086697010104845	0.0	61.310302419244756	0.0	46.21169165097317	0.0	0.0	21.93269858447271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3665.5082754236523	17.21189766050635	3.599275855816751	64.39889615600113	9.965453989366939	7.968502092250548	0.0	0.0	28.480036591349684	27.976749125735125	0.0	0.0	28.294232591960633	22.731909716916306	64.64535103587912	2.4782336691397777	32.5327199449558	0.0	4.57160178602022	39.55568554335398	0.0	0.0	514.6048803237954	7797.968438933652	147.49477468711078	0.0	36.279702741004215	97.50681924271657	0.0	55.87858580961198	158.42993646227373	0.0	0.0
HCAMHPDEG-PWY	5.135907778080527	250.79455040213412	76.36345985290853	67.75599332787115	5.326405341349757	527.1376147652915	11.986919198800928	760.5003901414746	119.95427265258614	260.8312955188834	3.7562054895487424	436.14830987963114	22.59568547174943	885.0162680316621	2067.505867320891	119.26548190908152	48.07373440561015	422.9010589005677	14934.260801945373	46.47714140479107	10.04122824608728	61.92748812764616	0.0	5.11245618304116	0.0	0.0	1102.3711159330237	0.0	85.71930073606386	0.0	0.0	0.0	0.0	0.0	3.2937607568281875	5.902084987222973	528.5410417485659	0.0	4.251063618849297	0.0	2.7340513570409906	1.289715183536407	0.0	1.2247272076044833	0.0	29.919302672434643	0.0	0.0	0.0	0.0	1.7142856431912965	27.85425646551724	0.0	3.7667198992325166	108.59556328703101	0.0	0.0	27375.98282128223	0.0	1730.179725902374	44.231165914613776	0.0	0.0	0.0	235.1459122965994	0.0	0.0	998.2893917677367	97.80640071568351	976.8066292188962	1032.4442636848812	18422.99884840798	81.31158608289267	177.00402028707637	16.42798425852065	83.6354092895101	154.0214047324601	1239.6743331485693	391.16685401086136	474.1613133255622	5076.247631007857	386.6366778192842	5098.411447100591	166.4092909643455	0.0	9137.813568382226	12.188161275184333	0.0	265.270018287148	252.11132268470135	1732.4172626301274	63.76092967737202
HEME-BIOSYNTHESIS-II	12807.732729231533	20392.87478969243	10397.089590291114	31130.58325038082	7987.584626929557	5930.574602170571	7933.791304601822	7735.124659382571	12921.244020806718	18092.67281765488	26822.78393146708	1871.5535757267692	255.56564436824533	21879.98622848914	6800.012866217848	16139.17813744932	22946.418954809964	2091.601029435895	13861.076140808747	8018.975584468736	32053.977990506057	54469.10994110686	13793.681701106261	27823.847492961588	24292.10752844877	8199.79381676562	10889.77894461826	30499.315236388247	5435.262707837544	356.96273505300036	999.5624679461437	93223.78309189837	20250.990439123318	14172.978798156257	30843.99556563967	12737.793912883417	14173.908001914959	9114.808711180462	5602.092121147608	36140.59689475814	29857.38676719844	19365.947789936065	3918.7723582425006	1153.064897478015	21570.885685989826	25935.931200300052	52380.37692670304	23049.82277743435	43456.3474708939	46204.06409312963	6438.235838229854	19481.749403349528	10036.535269608981	38629.24739561391	50071.49098798419	12237.752105312165	1007.7777179686049	25139.349970167477	25174.930629752464	12950.35079976621	70286.01248069975	6822.846638607648	25106.67308589389	18271.06237353445	7957.049350493582	32499.191038591496	257.29567366175195	21295.814116450623	11615.622750369994	14387.91364357543	6105.443705535339	21347.059067672642	33120.07128643326	6894.0370234957	32615.21034059723	35149.11375785273	24947.19977973913	26078.57128928991	40713.51920353145	9060.550535405353	61265.482391047655	60203.747986523005	8714.652422524083	19247.13071692047	32002.509815006775	44660.64635898964	11790.313438128058	15478.287906724086	28856.81872715175	21506.251518356494	12160.736617073391	16960.01503724442
HEMESYN2-PWY	6689.628217015821	120.78401071909639	99.76752587529013	1760.641905745606	4549.325148544509	1751.8838771081287	17.99100563997384	7684.688027753305	131.5820965852759	1930.4055220460655	1624.7174732822464	1084.324858768049	34.05544445541251	1438.0088982994378	10597.105539626222	6705.622947821644	3481.0109176292076	4945.607590684757	13857.066772016597	425.1496542901378	8344.137748035502	109.68965793170545	0.0	19814.064185755506	0.0	1692.8256494358247	4192.598969027735	166.00000352809656	102.00708593150243	0.0	25.983870361432263	3609.0003364165864	9748.168908787775	4177.970674988191	2948.4943907300762	266.3670134447406	10995.749612173942	9664.308396469098	5.1393547734495995	1579.8251853152876	9611.689296676132	60.99724261853901	0.0	1.2395653186300541	1814.9086371746544	14212.186996120245	0.0	2108.0479656785087	0.0	0.0	348.92348912384557	19692.393036186702	0.0	66.09121735865632	1226.1004971199034	1415.4696101739578	10.627902398644773	25139.349970167477	296.5549441367967	12741.236161010762	803.468246263778	3719.361603646952	2120.7010651013297	19439.13823057589	583.0549430482101	733.9761084986297	26965.477569347906	28.486973176322643	79.90618956941731	1127.882965060869	1537.0361280264892	11271.481567319774	57051.49523362456	73486.07917102697	32965.56264172248	87.08835810239837	12991.234084235086	2156.1848159075957	522.4503968815741	1134.899177814738	8596.150165020394	26832.126130455727	8777.784562762467	6807.277137928816	0.0	10811.569911911512	18.294955487744055	22260.557096370016	2067.390436471731	913.4867323312158	4381.606267789941	17484.481549254557
HEXITOLDEGSUPER-PWY	12888.166610047341	1467.6115631508824	6552.543273929566	10214.226333996778	1016.382882462123	8144.458810664127	4713.859199541788	15049.071564588976	1656.320293564213	10037.237411027092	425.5507853156163	7131.851918851588	146.54292914170762	12370.050292117958	19823.749239809666	3191.327380678537	1481.112196113974	2515.2280702860153	18361.55017931025	251.38614527016694	13121.296175888314	12316.650138867106	2221.6184005968366	12955.253226388102	35.97753200862419	4958.576757433925	10517.728017775773	827.4185144386895	7698.30957928697	77.07719801196693	17.989108476885256	103.90805565971213	7807.708200384625	14329.430202791831	3037.2736281257876	5063.052607755021	10445.976056290277	1852.72563553566	2740.5159264210333	7418.235056120247	16661.748373577553	182.82441609021998	0.0	18.88024737700883	6861.621502233037	2757.531384789882	16272.284224577788	5411.960853560865	0.0	805.1905056210137	6027.458939003468	21360.145353901855	3270.876740480915	4024.7581631540593	2293.5455478978233	1852.3362088561457	6519.804994025027	33411.662496526864	5775.8775790074105	16943.95542124396	1032.2825040620191	12261.449387034147	10309.00599512215	21351.631444502178	6231.300380686512	7201.014459755898	1867.1002741813875	25630.157369420733	10159.33504518244	12306.301774058858	7033.2087937728775	26454.68462597522	1452.0598565476103	1798.3019041629389	1424.5059786108548	12169.042704011861	3368.485517552627	13189.939771560794	3453.800300012757	8035.364349630574	21715.666404083768	6493.617095309179	25315.350102310393	17131.364302626527	59.79455575048583	18578.89922349141	9529.369512545603	13677.180292650813	2392.6761464255073	5242.1916104315715	17240.706635469265	8579.454631858558
HISDEG-PWY	18340.23381573058	26631.17756671523	5446.076289312022	24775.071969106222	26354.923259723266	41116.94892810193	6004.452676893589	11996.704068626941	102019.84427197976	66282.13653901395	14761.652068076968	7231.553463718043	462.29	20475.85940142611	38652.08293416911	22380.936543889267	20907.75858491147	26728.77033408303	57.38842975206612	16025.593063988186	36150.82614047346	31125.511897617187	41527.61210738804	40372.75443615646	40261.15684491304	44961.995212026035	15413.845392065683	24371.743509443633	2058.5060300850996	92214.7136055384	290.2616147416093	654.6066561182105	42771.72322113524	24237.55945131941	29174.318614272117	25848.196334914363	15949.27315126393	9390.764385152543	1539.667475687497	23807.428722270113	35051.323191256735	67586.2831028649	54404.991902487796	126644.60955690821	63995.98934139839	63468.203199713316	44966.373113883616	24695.888842902757	17277.12891582628	37624.39557356423	50102.18912517089	19111.01657949897	11901.273365175979	13613.719627660339	49053.5377123841	50541.3346208451	656.7726765799257	2.0	19782.19746718643	9826.93509783823	46048.99912022661	48429.49851647715	61728.31294225236	46059.462529310345	56560.8887467822	21480.944277643954	80736.05570705826	31452.933832862702	11589.70252159304	63801.68111724484	22524.631172969723	37021.28438524961	62195.551753043925	2740.4406990544844	41082.90993072782	32568.28414738021	16533.45152903056	35749.82624253665	11785.755673815991	21216.71273752365	39239.80323513578	9263.076198867042	31391.610457774183	33361.455057372725	30948.212843449095	46094.41029602271	5992.751539662205	33120.65080835888	6383.949254067557	32325.03940180355	23455.21521453766	24934.478546708942
HISTSYN-PWY	1409.2747430238264	6969.151084048874	25204.622835603495	11356.975873407151	3858.497782871215	1529.094476704914	5849.826246583616	1879.0072829126107	6132.47266850998	14546.234228549689	1012.8065536447046	3532.4393660852343	28.251961144003623	20745.892220938647	8669.116635702403	2301.3617824273433	15648.47085750156	518.5946495986195	19.287799277133484	2693.08705127559	8932.041994118537	65666.32083358525	1730.6501913513202	17136.20853225527	12887.644590219172	5149.132439564452	5823.645042221823	6680.691838464266	36036.30893810454	1361.0928600513137	1402.379149545112	94493.35371605976	8014.875455687958	5552.789067244771	5888.1435015063735	12101.264576185264	8183.521781137714	10863.891495966962	5225.601556000258	13166.332497372065	13867.319046711695	16682.999150991935	293.76916863839017	65.89518795309974	49550.71318400534	4487.1858807645995	20279.110006740688	33742.48896614519	5200.514368677536	2744.279284752368	4296.291708462561	6494.429975991682	10308.759699141143	1141.814808932536	44299.7248409643	1807.5759913541763	3148.4993588106167	0.0	6084.2775033989055	1908.9426167872778	68458.77722980002	5101.929402255317	8111.68320126418	5237.028001074369	2541.6732689516016	2240.83772827324	2019.4314470181662	18614.83459525128	45835.23545811409	5041.606223923065	2712.238095850067	8648.79808870065	41180.70496928769	4371.703134313792	27360.210845496793	6032.069951268165	13639.248003306622	4386.831528732548	23685.151354963942	6066.518567166688	2568.655786694374	77578.43202136821	5024.251610196886	5753.820779687175	13410.37435471954	50955.87229864324	9851.571899489369	8250.315759837978	27991.64050735522	19418.525393952594	3158.8497753528204	11824.164780158908
HOMOSER-METSYN-PWY	6263.17392718261	5262.8773543087345	20460.10661013689	7006.808014461544	4597.310607009471	5079.337720285011	5498.896049216459	10089.273644275567	9961.72846249905	4121.308914046222	351.53572286648995	3146.8110178290717	56.51261993327173	13658.987012610067	7264.290915813658	2186.2985026782117	13963.409959230788	555.2784622558214	13861.143765800667	491.46672133947965	8026.738235908213	45394.55996552728	569.3737012226085	14738.438625437588	3357.525421457193	4047.190548447983	4040.025175839443	12180.807750240663	30532.502746858456	1763.597719313689	971.2405823602254	26449.866588429857	6410.919662347066	6217.462718663857	9806.37210579227	14516.615088837698	7032.092587974914	11797.617798930054	5196.2261349982555	19409.882419788766	6675.647597792345	2332.005812867767	250.22819593205142	3.9299699924688287	1683.5461923758887	8359.009520033811	18073.00650828697	31500.766722439297	4480.578868460098	6067.210197271863	5227.992565151225	3580.216430016131	3768.791012994188	1422.626757554487	16660.119598104317	3429.4357287788494	2358.919934055664	25139.51663130937	11715.314622311904	15189.644164444144	19798.779491507517	5052.416499520365	2874.4057898954243	3726.645390758066	4952.510513498002	4855.19725340162	1263.300802931209	33514.125310640804	33985.73623886863	7506.851022427893	2732.5274683277753	29748.918965583358	33930.16893405821	1684.5742918019591	33179.40094555333	15556.19532653894	14534.065216159035	9220.55342202978	12509.760908319524	12280.284716770786	7200.824734025534	59919.862253815896	14235.394421251682	5920.278812309717	14168.131334979462	44110.46010114882	9559.639091499965	10251.36530599244	26189.878351168136	7004.684348602561	6432.4412254405115	8726.937460970035
HSERMETANA-PWY	17049.62343450843	26940.062490317436	27184.38913876335	33971.184717686156	21737.4603445373	14167.412661716668	17285.214533361977	15219.938292166271	19141.81844623259	4472.175412274362	34919.98038159354	4177.218007443174	465.07666100599613	16747.891849841242	30094.332531664262	31709.89207946229	23376.8580395269	14979.743850776844	94.28635821771762	12053.12125356643	39916.281728360584	51375.07197611971	41212.37493607513	35207.68171639329	42711.96406142408	34622.597642795845	18454.50415800277	30059.119284933517	36000.64859248158	3417.362975675189	9058.146709157598	15874.541223688824	29833.104342451676	18335.452684586813	44387.90065637791	44045.84140474008	19484.62207129967	24572.16488578893	14318.72679961879	45992.36226109458	40700.750819568275	2428.641942532999	8177.531969018899	2502.8424873243603	34149.65335410489	29867.34812406481	68883.60164152386	34204.190066536634	53217.62714049649	58665.35788540837	20912.59303179321	36805.14076789396	15457.989408613841	49837.34398165959	39342.819648044824	20275.02815099579	2330.151206649636	2.9998806770384836	56615.13614137692	12997.815465000922	19748.95981596331	13341.215415385022	41929.90730967061	24228.199394924985	24769.576239541322	47333.94109801194	53036.80324488518	46679.609450964555	49506.34200706763	23613.924808010175	10808.914537912497	34299.3669738721	92576.23249111712	97588.32015762526	46948.258793593945	48625.41262673404	49513.18599538287	37025.93993921949	47047.22190594135	26465.34160399337	73280.65793573941	83803.80567108949	26303.870684861315	32781.29275722785	47735.99393533625	46447.896474678615	29243.22239398602	45355.71730807666	43139.895599981915	7694.2390356554015	35678.30981696958	49382.461739200204
ILEUSYN-PWY	35908.13715169049	71520.40251927653	38014.45791368352	64176.70028147135	45320.40056454066	63335.923553846544	37591.97080089538	23600.411483741314	135403.49940314665	95234.12896597687	51446.99540870028	12724.391436786691	1139.9782676429236	52008.31171888903	75827.44350624064	45438.735261612674	52578.82399941432	36378.12966680733	17562.829027286516	29157.935792617973	75508.01273993793	128056.57887645603	61186.03895295374	101110.70808450495	110124.31797579865	91095.04941771131	32042.504662693136	69402.72600153589	47475.90460714372	149002.2787630415	32024.026169512937	115467.96139338976	100829.16278086216	57086.753817629055	98676.14924314029	83812.76245443597	44221.11269381569	32908.82430182097	33657.116147559595	94161.96743575846	108572.1937449555	128172.95838756129	93100.38716499931	194327.42894460502	112330.9606336779	121462.84196390692	138081.24981894344	78138.32991756161	79301.59335430562	127646.23421864721	113630.82019790032	72044.41391495132	46324.20762638123	77034.55854236528	105834.9228233438	101312.53082950469	6920.0153643332305	31756.774510781535	93588.94983942417	26227.763079180506	157574.61199641923	99413.53850843017	164705.30967771803	116679.48033151831	116237.04425441557	73411.36459853302	147351.12206963656	46317.11957817891	71901.8703637043	128732.11522024682	52433.56400649287	63578.790735487535	167022.10255124752	101748.29507405637	118276.93069401209	100279.78766170073	92428.37361318425	86126.32596538377	102778.82010524276	48346.411590273776	114438.00766170879	151193.33104531674	47713.65720144804	80748.69535571754	89929.7714964993	64121.006427560504	58912.24521780875	64662.12007864653	60569.37893807048	71553.4721333114	68153.85603954957	86770.49326245811
KDO-NAGLIPASYN-PWY	4231.455813807949	221.999226644609	143.26235941286197	143.93439693854114	88.14019991600478	1119.741056911244	35.141321946663304	10769.609266361018	167.60161637492337	957.7154288542774	7.9648605780009945	589.5017282062669	36.794054647073565	1844.1721935029523	4849.843923407701	431.6050680197424	3239.47909433822	722.7745297556577	14072.437629032296	75.46392544632108	664.7529162349168	211.15840196117188	0.0	1343.704984132231	0.0	545.2887141086701	4662.8726371577695	934.3573994713751	167.45228284516165	0.0	0.0	693.1406271595977	423.98641332605183	197.72116236747755	5.715962224408918	162.2742734693321	2044.928176002101	7542.615510957505	13.705598771423768	2318.0862254407634	1740.3595846672295	81.35888905339527	0.0	1.4312401698931507	947.467221398087	264.7979939109075	0.0	3826.133886279413	1.316474444726154	0.0	181.2087118779258	33.11711936045376	0.0	6.150078592551231	282.31646366217416	1.9991660740613344	0.0	25856.289588943426	0.0	16370.554708922593	141.86511923264803	127.58999621495029	656.7863255083925	25.13596620077813	469.4989981699084	13.890993749392534	23.423430043258854	56.89305785137906	172.2825796065562	1404.0032331693671	1173.5568820995777	11463.910095385312	808.888351634193	430.7192148108281	246.5478802882152	139.149987797941	748.1663700269631	2363.805044719766	746.2948313735798	2007.8031923418266	7252.006102793695	1599.3901445468382	9006.22121251994	644.5389025407703	0.0	9563.270072069556	35.88695825220094	51.92811362521388	3613.9481290381277	940.6591939417498	10024.4291827297	2777.448460455825
