"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Anaeroglobus geminatus",0.00134310514112707,0.0402931542338122,0.0225615585832162,0.170621786785573,1.71819219643046,0.0682422314476132,0.399837407406981,3.24307990861099
"Dialister invisus",0.451656877823837,0.852305736496216,0.681760361099444,0.816762412802304,0.377222761429851,0.86249731259779,0.999252715885896,0.741906028989314
"Dialister pneumosintes",1.14253738004058e-05,0.0013710448560487,0.099930009590539,0.36641003516531,1.71354727869105,0.0285723841311167,0.21607865499157,3.05344268973842
"Megasphaera micronuciformis",0.563961486840888,0.93993581140148,0.00303368144422822,0.0814929329070651,1.50737495470578,0.129083237019275,0.542514983560581,2.95871514394335
"Veillonella atypica",0.253881661485125,0.637953424674896,0.664959863638919,0.804601435003092,0.650717429408272,0.708297477697812,0.999252715885896,1.35647972140099
"Veillonella parvula",0.117247092184429,0.485160381452811,0.282485681295748,0.632977174755287,1.30195733596259,0.000111086300707441,0.00224024039760007,2.68159951963318
"Veillonella rogosae",0.202294093550137,0.554751341542825,0.0103140228700545,0.105747087459946,-2.79600343784022,0.129533747727449,0.542514983560581,-4.52284357115537
"Fusobacterium nucleatum_subsp._polymorphum",0.648221961917908,0.960945468346796,0.319619932818157,0.655491726627068,0.638994621094919,0.729855847387074,0.999252715885896,1.17990567553217
"Fusobacterium periodonticum",0.364038472109385,0.810002893403659,0.468513187722745,0.755867942859362,-0.521533119673699,0.865944963667773,0.999252715885896,-0.724217972042589
"Leptotrichia sp._HMT_217",0.0708575289950614,0.369691455626408,0.15484870288117,0.435737047642363,-1.64027499710895,0.280650480516465,0.696267879975953,-2.62920822542168
"Leptotrichia wadei",0.252096575931999,0.637953424674896,0.877441243413791,0.924501785402504,-0.143706859513559,0.00604655768733697,0.0731633480167774,0.233700393156969
"Pseudoleptotrichia goodfellowii",0.182346839629231,0.554751341542825,0.0527912386227764,0.245682302821383,-1.29715452870425,0.154183741263271,0.575300450190314,-2.00112501653735
"Pseudoleptotrichia sp._HMT_219",0.595800563788453,0.940737732297557,0.806555947088072,0.914670291537159,0.166980235720443,0.970524629406803,0.999252715885896,0.174755588789698
"Sphingomonas glacialis",0.664653948939867,0.960945468346796,0.535759515723172,0.765917780980885,-0.289295934329925,0.658579727590915,0.999252715885896,-0.0594669773537106
"Burkholderia cepacia",0.892892931234277,0.981245632143723,0.625404256847643,0.775543452032612,-0.400613870526426,0.973162974677352,0.999252715885896,-0.367107152436759
"Lautropia mirabilis",0.0108829579327382,0.128871247576631,0.251198867302635,0.595981626345468,-1.34520367577452,0.00301875686969133,0.0405855090258501,-1.8622038799699
"Ottowia sp._HMT_894",0.408356013381201,0.852305736496216,0.534907790798213,0.765917780980885,-0.266462612728987,0.76085666013172,0.999252715885896,-0.0680024699413926
"Eikenella corrodens",0.255181369869958,0.637953424674896,0.839077705459708,0.914670291537159,-0.155619740790044,0.989523810177357,0.999252715885896,-0.038594637076923
"Kingella denitrificans",0.0794480097336024,0.386102367558002,0.628126101646248,0.775543452032612,0.341415971206658,0.889756526242154,0.999252715885896,0.540465511162493
"Kingella oralis",0.129553510412127,0.51568596979093,0.119654884301196,0.381006342116965,0.528641475649067,0.281959719990262,0.696267879975953,1.6269075209858
"Neisseria bacilliformis",0.154040064108959,0.528137362659286,0.317239999671832,0.655491726627068,-0.786789036061037,0.665338727455858,0.999252715885896,-0.771290072888775
"Neisseria elongata",0.814367315780707,0.981245632143723,0.831579260327809,0.914670291537159,0.139605084159148,0.965066817006238,0.999252715885896,0.281947807247284
"Neisseria macacae",0.136405630133199,0.51568596979093,0.370272321492456,0.697608901101603,-0.544243418160347,0.262979905855409,0.696267879975953,-0.653900642465812
"Neisseria oralis",0.19743865575864,0.554751341542825,0.402307897663369,0.706079502627499,-0.547511866523272,0.631274225020455,0.999252715885896,-0.705768466503825
"Desulfovibrio fairfieldensis",0.240706574970703,0.637953424674896,0.416777063608819,0.710282037981226,0.36098682443326,0.606874474081794,0.999252715885896,0.758704031277949
"Campylobacter concisus",0.000334117122613548,0.0200470273568129,0.550701214424272,0.765917780980885,0.479465735753212,0.183499465701124,0.589645052079201,1.19939826529734
"Campylobacter curvus",0.139986709274593,0.51568596979093,0.724984058698366,0.851680301966042,-0.195669549681521,0.501346899209398,0.990615952360888,0.150685315458113
"Campylobacter gracilis",0.849579095387763,0.981245632143723,0.150294052243851,0.435737047642363,0.6763796921688,0.569865819956277,0.999252715885896,1.35417040188951
"Campylobacter showae",0.473894488529842,0.862702529903839,0.0923709810840699,0.349277772224139,0.939395437776288,0.374792292473529,0.855657875269755,1.79598803609891
"Cardiobacterium hominis",0.141813641692506,0.51568596979093,0,0,-2.02695228940423,0.00200231657229755,0.0302850381560004,-3.4575022730682
"Escherichia coli",0.0102721175249251,0.128871247576631,0.529192377373712,0.765917780980885,-0.600115950775824,7.01570648176109e-06,0.000423991353893927,-0.214681547191862
"Klebsiella pneumoniae",NA,NA,0.689341582119351,0.817748347416093,-0.366352993501995,0.308647213754665,0.746926257286289,-0.706772102486578
"Kluyvera ascorbata",0.0071399033734637,0.107098550601956,0.0732301367940952,0.299761185506297,-1.59445811539931,0.0077642865677352,0.0854071522450872,-2.70823195964174
"Aggregatibacter segnis",0.86213948569122,0.981245632143723,0.593459135209515,0.775543452032612,-0.220930102009968,0.98583003119517,0.999252715885896,-0.0912087501987087
"Haemophilus haemolyticus",0.652920390230069,0.960945468346796,0.538294316343344,0.765917780980885,-0.243118048274456,0.960033174943697,0.999252715885896,-0.231803484510054
"Haemophilus parahaemolyticus",0.48167557919631,0.862702529903839,0.831146182398425,0.914670291537159,-0.0907626775677367,0.988677967563489,0.999252715885896,-0.0232624023403019
"Haemophilus parainfluenzae",0.855145113868157,0.981245632143723,0.163514780574073,0.43967307665473,-2.14004079543392,0.327086574519143,0.776028931702281,-2.64286438160059
"Acinetobacter baumannii",0.952521403914276,0.985366969566493,0.429517661150155,0.711940232865325,-0.316713459726543,0.968243138893258,0.999252715885896,-0.375667554296929
"Stenotrophomonas maltophilia",0.8947533104646,0.981245632143723,0.992670281883522,0.992670281883522,0.00564820575860658,0.996329770660606,0.999252715885896,0.15902595237191
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_346",0.748468014506961,0.981245632143723,0.273791489688064,0.625071136835014,-0.820976233930753,0.553307324267959,0.999252715885896,-1.35239150118319
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_352",0.0605756025401743,0.352729367238009,0.000431355369692275,0.0260969998663827,-2.97350605240687,0.0169255374076938,0.16173377371988,-5.01845003991951
"Saccharibacteria_(TM7)_[G-3] bacterium_HMT_351",0.00400965337395911,0.0801930674791823,0.00391260739776658,0.0814929329070651,-1.9568299907448,0.129045915559199,0.542514983560581,-3.30641380376307
"Treponema denticola",0.84195757755036,0.981245632143723,0.60627583415224,0.775543452032612,0.300041453120716,0.731604233825046,0.999252715885896,0.671838060845305
"Treponema socranskii",0.0306169160569347,0.2322362859235,0.345191145972336,0.662986169248455,0.577767968572367,0.513434668454115,0.990615952360888,1.18121038345069
"Treponema vincentii",0.998640941981336,0.999967636878281,0.585785082332472,0.775543452032612,-0.153198368592722,0.970800208063422,0.999252715885896,-0.0194310133082293
"Pyramidobacter piscolens",0.945729166101685,0.985366969566493,0.743634857013027,0.865190554794002,0.118321743465436,0.890809792226058,0.999252715885896,0.510098540456603
"Mycoplasma salivarium",0.61341112700199,0.943709426156908,0.813382371805635,0.914670291537159,0.148714333185626,0.929806067307832,0.999252715885896,0.452241438137621
