"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Cryptobacterium curtum",0.900343734765954,0.999999976266185,0.598098148660486,0.902483058434914,-0.232750719455586,0.578646972963459,0.997080410316989,-0.992289351434869
"Slackia exigua",0.629082531286101,0.999999976266185,0.0550152819888035,0.671186440263403,1.25478273149834,0.207443956686654,0.903862954134705,1.78850105071872
"Bacteroides heparinolyticus",0.973455174685422,0.999999976266185,0.74318806175862,0.937213815637117,0.135797905658978,0.986549651531445,0.997080410316989,-0.111115462991454
"Phocaeicola abscessus",0.842456885055764,0.999999976266185,0.218718629966119,0.774986109675351,-0.40808376881713,0.517747086627372,0.997080410316989,-1.20924271223414
"Bacteroidales_[G-2] bacterium_HMT_274",0.789161100990038,0.999999976266185,0.429087034246875,0.861403654933688,-0.380746412869786,0.57826964923204,0.997080410316989,-1.29255577548653
"Porphyromonas catoniae",0.999999693154866,0.999999976266185,0,0,-0.197974017602387,0.497182526038114,0.997080410316989,-0.965853372102121
"Porphyromonas endodontalis",0.979334892726992,0.999999976266185,0.732220111360888,0.937213815637117,0.437164482529774,0.997080410316989,0.997080410316989,0.101027059012558
"Porphyromonas gingivalis",0.999899486496506,0.999999976266185,0.64357398429375,0.902483058434914,0.140351700183294,0.913439892687006,0.997080410316989,-0.294490767397775
"Porphyromonas sp._HMT_285",0.313575881932949,0.999999976266185,0.724586756508714,0.937213815637117,0.533760588143843,0.195854206651133,0.903862954134705,0.132118009525399
"Alloprevotella rava",0.984905741827224,0.999999976266185,0.136676026370765,0.774986109675351,0.835375818010615,0.636700890559685,0.997080410316989,1.24380241711583
"Alloprevotella tannerae",0.782687328409253,0.999999976266185,0.387480608299149,0.861403654933688,0.598994806184104,0.8262830100579,0.997080410316989,0.567039324082237
"Prevotella baroniae",0.989888930494652,0.999999976266185,0.613689902090635,0.902483058434914,0.343358930313525,0.992890951531281,0.997080410316989,0.0458777412398454
"Prevotella buccae",0.723136626908205,0.999999976266185,0.152147081855736,0.774986109675351,1.09852336722495,0.261018200892123,0.997080410316989,1.75404807945934
"Prevotella denticola",0.643304234345485,0.999999976266185,0.271481922604205,0.807824257505196,0.863736732137936,0.631237057313714,0.997080410316989,1.08451743481924
"Prevotella histicola",0.322897131460399,0.999999976266185,0.378392952577801,0.861403654933688,-0.753569752618648,0.533992636497437,0.997080410316989,-1.88777667024396
"Prevotella jejuni",0.921810949625146,0.999999976266185,0.383705129762016,0.861403654933688,0.714477330679844,0.583005279496463,0.997080410316989,0.936200479148621
"Prevotella maculosa",0.838344807749585,0.999999976266185,0.567000843665751,0.902483058434914,-0.209124701189192,0.498400907747639,0.997080410316989,-1.09319414410623
"Prevotella melaninogenica",0.634154405203344,0.999999976266185,0.131610450327735,0.774986109675351,1.76081032709019,0.0619776565748215,0.544304955926575,2.28309386715122
"Prevotella micans",0.755493839027752,0.999999976266185,0.616050006220757,0.902483058434914,-0.113111682558437,0.410231904991699,0.997080410316989,-0.882826407737386
"Prevotella multisaccharivorax",0.99999997403013,0.999999976266185,0,0,-0.122983794437459,0.688127944501747,0.997080410316989,-0.811076472579408
"Prevotella nanceiensis",0.67994492058891,0.999999976266185,0.0408977915419284,0.671186440263403,1.62172374285972,0.325134214036827,0.997080410316989,2.23346593577327
"Prevotella nigrescens",0.957329342924475,0.999999976266185,0.709772581244615,0.937213815637117,0.135175025923745,0.969630017510205,0.997080410316989,-0.193287689098346
"Prevotella oralis",0.889311581020814,0.999999976266185,0.411058479558647,0.861403654933688,0.402928867134426,0.98197619771829,0.997080410316989,0.155475720594448
"Prevotella oris",0.841552033481625,0.999999976266185,0.601216858124007,0.902483058434914,0.570179485573555,0.953033491681271,0.997080410316989,0.504004776194118
"Prevotella oulorum",0.999997871287589,0.999999976266185,0.541865304186531,0.897960637093494,0.45515022295036,0.871363200984546,0.997080410316989,0.640003392569105
"Prevotella pallens",0.955450825562178,0.999999976266185,0.967296276344272,0.992295743561072,-0.0315696018903726,0.928848940651154,0.997080410316989,-0.565737047957812
"Prevotella salivae",0.475393161072077,0.999999976266185,0.927016482871628,0.992070271143321,-0.0834878107307891,0.780603201047666,0.997080410316989,-0.321577004360211
"Prevotella shahii",0.999692554330453,0.999999976266185,0.445967419453434,0.863619447195538,0.418470799357025,0.989223234719405,0.997080410316989,0.118773249811775
"Prevotella sp._HMT_304",0.684140311425331,0.999999976266185,0.348446098369588,0.861403654933688,0.735869623440128,0.751030211811165,0.997080410316989,0.790036857455086
"Prevotella veroralis",0.962551312300695,0.999999976266185,0.512196677662692,0.89268563821212,0.315892360260578,0.992190598347153,0.997080410316989,0.127502415439535
"Tannerella forsythia",0.931035876273308,0.999999976266185,0.992295743561072,0.992295743561072,-0.0035143492362151,0.74133116670194,0.997080410316989,-0.665581453332345
"Tannerella sp._HMT_286",0.99111582033253,0.999999976266185,0.919290920622455,0.992070271143321,-0.0451590080802299,0.804601282029453,0.997080410316989,-0.71702199091456
"Capnocytophaga endodontalis",0.999960752532249,0.999999976266185,0.69825777221178,0.937213815637117,0.252420746477897,0.994548705755933,0.997080410316989,0.00991056228951709
"Capnocytophaga gingivalis",0.695777434271758,0.999999976266185,0.862715207273681,0.956829593521719,0.126308121622765,0.98136858328016,0.997080410316989,-0.272319074405937
"Capnocytophaga granulosa",0.960233376794211,0.999999976266185,0.758559152902626,0.937213815637117,0.134929285685187,0.95332620523208,0.997080410316989,-0.301897596017743
"Capnocytophaga leadbetteri",0.391817403097808,0.999999976266185,0.144254007789114,0.774986109675351,-1.0707258182374,0.280031376168566,0.997080410316989,-2.43931389675161
"Capnocytophaga sputigena",0.706628914799908,0.999999976266185,0.123745011543218,0.774986109675351,-1.05898389150861,0.0369051660937227,0.45307078580753,-2.4894789554504
"Cloacibacterium normanense",0.240639818946251,0.999999976266185,0.188761857506587,0.774986109675351,-0.935421697148067,0.26937367056863,0.997080410316989,-2.39869489617216
"Lysinibacillus fusiformis",0.999932491137183,0.999999976266185,0,0,-0.278488548890258,0.772288881340316,0.997080410316989,-0.985264465035851
"Abiotrophia defectiva",0.0609688981411555,0.906912359849688,0.323763319801767,0.861403654933688,-1.37045771403051,0.320878985121967,0.997080410316989,-2.58393145450098
"Granulicatella adiacens",0.0138524063602479,0.274739392811584,0.160417074285225,0.774986109675351,-1.503199059619,7.39801953336672e-05,0.0090255838307074,-2.71306755959746
"Granulicatella elegans",0.815820695610642,0.999999976266185,0.0942059850654856,0.774986109675351,0.779085034253208,0.608481525192424,0.997080410316989,1.04107401635109
"Ligilactobacillus salivarius",0.623522252475421,0.999999976266185,0.254093806450935,0.774986109675351,0.407280166103048,0.0277562027533653,0.45307078580753,0.51884650298033
"Limosilactobacillus fermentum",0.0953562008351824,0.945615658282225,0.153624197955909,0.774986109675351,1.48207127430417,0.0766717562625419,0.552480569049762,2.23533514836989
"Streptococcus anginosus",0.931482164011024,0.999999976266185,0.990132701529011,0.992295743561072,-0.0115474301656417,0.557842833551962,0.997080410316989,-0.869889400965376
"Streptococcus mutans",0.999999656009607,0.999999976266185,0,0,-0.232208938326997,0.595739145190435,0.997080410316989,-0.960487882840009
"Streptococcus parasanguinis_clade_721",NA,NA,0.0210093734995633,0.671186440263403,-3.03595653878815,0.00299119452430197,0.0912314329912099,-5.6482094502789
"Streptococcus sanguinis",0.998113138437042,0.999999976266185,0.790379632194168,0.937213815637117,-0.413475931046404,0.0363987015937335,0.45307078580753,-1.89733311517183
"Streptococcus sobrinus",0.999999886566547,0.999999976266185,0,0,-0.175028148428068,0.661222212250776,0.997080410316989,-0.881136034715247
"Catonella morbi",0.999999146628643,0.999999976266185,0.589657471648579,0.902483058434914,0.212209468604318,0.948787293287831,0.997080410316989,-0.261477505275847
"Oribacterium asaccharolyticum",0.574794358419471,0.999999976266185,0,0,-1.46480496821786,0.0485758920571068,0.538750802815184,-3.3288104297678
"Shuttleworthia satelles",0.707214689797155,0.999999976266185,0.628008182364604,0.902483058434914,0.277384583483364,0.598353355738471,0.997080410316989,0.188867790589924
"Stomatobaculum longum",0.401442962511168,0.999999976266185,0.401396524057251,0.861403654933688,-0.565855078188889,0.711893821469485,0.997080410316989,-1.43552898984727
"Peptostreptococcaceae_[G-1] [Eubacterium]_infirmum",0.945742724927084,0.999999976266185,0.164614363750486,0.774986109675351,0.535282509020099,0.754488179407455,0.997080410316989,0.470935721597382
"Peptostreptococcaceae_[G-1] [Eubacterium]_sulci",0.994756752211355,0.999999976266185,0.809255276141867,0.940277558945788,-0.169830553764644,0.439974398438052,0.997080410316989,-1.29335850645095
"Peptostreptococcus stomatis",0.854975191640291,0.999999976266185,0.401274611886465,0.861403654933688,0.736937050507307,0.861666595675172,0.997080410316989,0.795149616862065
"Eggerthia catenaformis",0.999568084593296,0.999999976266185,0.252374548747433,0.774986109675351,0.399582299519242,0.932155881111537,0.997080410316989,0.228268824508954
"Solobacterium moorei",3.5664218527797e-05,0.00212202100240392,0.0414138574517633,0.671186440263403,-2.10882618866904,0.022473816572398,0.45307078580753,-4.59247750857547
"Selenomonas noxia",0.969899002562588,0.999999976266185,0.44007227771522,0.863619447195538,0.398072727747279,0.981563358898338,0.997080410316989,0.143832124937805
"Selenomonas sp._HMT_501",0.904050053301947,0.999999976266185,0.791254286972321,0.937213815637117,-0.18997594395115,0.754012069515453,0.997080410316989,-1.09176756330959
"Anaeroglobus geminatus",0.999999976266185,0.999999976266185,0,0,-0.257231162144437,0.36806752096211,0.997080410316989,-1.13782826452189
"Dialister invisus",0.704206070837819,0.999999976266185,0.853947887609872,0.956829593521719,-0.108961243291837,0.78610755005803,0.997080410316989,-0.896576784824595
"Dialister pneumosintes",0.825605709754822,0.999999976266185,0.123100849116106,0.774986109675351,1.20503087346795,0.300163512167761,0.997080410316989,1.64783267134204
"Megasphaera micronuciformis",0.982877138095318,0.999999976266185,0.343657036677847,0.861403654933688,0.51247541537256,0.918821262282684,0.997080410316989,0.443412718664393
"Veillonella atypica",0.700044786234593,0.999999976266185,0.953051313124831,0.992295743561072,-0.0598485288690086,0.669242388648457,0.997080410316989,-0.197245106746393
"Veillonella parvula",0.168778704902996,0.999999976266185,0.835341368976594,0.956829593521719,0.250909118201228,0.0600450347670831,0.544304955926575,0.375431477925759
"Veillonella rogosae",0.00387269664780291,0.115212725272136,0.691481817900423,0.937213815637117,-0.389503695563659,0.891445305354497,0.997080410316989,-1.05734139478524
"Fusobacterium nucleatum_subsp._polymorphum",0.988916004246251,0.999999976266185,0.430701827466844,0.861403654933688,-0.616612355722464,0.522761443113462,0.997080410316989,-1.73576240846783
"Fusobacterium periodonticum",0.997436750593849,0.999999976266185,0.542984485205591,0.897960637093494,0.542007521062229,0.972346093091309,0.997080410316989,0.287251603859087
"Leptotrichia sp._HMT_217",0.00664565250750139,0.158166529678533,0.224389580713568,0.774986109675351,0.925081830035915,0.812852317724858,0.997080410316989,0.978975890329701
"Leptotrichia wadei",0.267820986385594,0.999999976266185,0.950247849709416,0.992295743561072,-0.0456472108997368,0.0145264296725657,0.354444884010602,-0.455722857180763
"Pseudoleptotrichia goodfellowii",0.289652147197384,0.999999976266185,0.641054352813407,0.902483058434914,0.228154977732588,0.99113532881308,0.997080410316989,0.0990371343653741
"Bosea vestrisii",0.27170709435655,0.999999976266185,0.350696270470196,0.861403654933688,0.896910269984321,0.450588712149565,0.997080410316989,1.33586040181497
"Burkholderia cepacia",0.846679310560819,0.999999976266185,0.198766544480277,0.774986109675351,-0.832754785380733,0.521014218018455,0.997080410316989,-1.66832136227864
"Lautropia mirabilis",0.145583540099512,0.999999976266185,0.0541330522022039,0.671186440263403,-1.6831570589598,0.0669227404827756,0.544304955926575,-3.4305913725955
"Ottowia sp._HMT_894",0.9331088600799,0.999999976266185,0.990142067445983,0.992295743561072,0.00446040902664377,0.924175845967494,0.997080410316989,-0.356769870551797
"Eikenella corrodens",0.939951852094555,0.999999976266185,0.987164972479254,0.992295743561072,0.0157035148535795,0.851996067800049,0.997080410316989,-0.766274815390046
"Kingella oralis",0.856522693632052,0.999999976266185,0.173484089548277,0.774986109675351,0.663801232999933,0.722568772546037,0.997080410316989,0.675370780121622
"Neisseria bacilliformis",0.954429292001127,0.999999976266185,0.783998155592249,0.937213815637117,0.282353528432426,0.956704816949094,0.997080410316989,-0.439443808114226
"Neisseria elongata",0.496396465345173,0.999999976266185,0.0230114886585041,0.671186440263403,1.61597641312314,0.124352769884669,0.798475680312084,2.22617895894426
"Neisseria macacae",0.130671902024307,0.999999976266185,0.481689056358828,0.868443030856326,-0.34286981717405,0.150547062022854,0.83485188939946,-1.62485205593378
"Neisseria oralis",0.999574993229897,0.999999976266185,0,0,-0.707816418436951,0.306667770091547,0.997080410316989,-1.9332057652858
"Desulfobulbus sp._HMT_041",0.999990661052708,0.999999976266185,0.32289973678037,0.861403654933688,0.257235392273572,0.982722332875699,0.997080410316989,-0.0310510440168409
"Campylobacter concisus",0.081224979739751,0.945615658282225,0.0478543468021163,0.671186440263403,-1.17178234403731,0.0769849973266061,0.552480569049762,-2.59645212836796
"Campylobacter curvus",0.999584876436694,0.999999976266185,0.641790978155888,0.902483058434914,-0.154160760798687,0.581590140690915,0.997080410316989,-0.887423465660131
"Campylobacter gracilis",0.753036193264394,0.999999976266185,0.950605375509994,0.992295743561072,0.0382125853337657,0.944144172282085,0.997080410316989,-0.420331505003912
"Campylobacter showae",0.92632949213871,0.999999976266185,0.638460600549296,0.902483058434914,0.287925969607932,0.988705998616098,0.997080410316989,-0.147545637685616
"Cardiobacterium hominis",0.830730946695178,0.999999976266185,0.79949784982473,0.937872477679011,0.163753915404244,0.956658210705194,0.997080410316989,-0.32882234792006
"Escherichia coli",NA,NA,0.326612530205903,0.861403654933688,-1.6055693120476,0.00187648486464642,0.0763103844956211,-3.08756962727511
"Klebsiella pneumoniae",NA,NA,0.775743964580958,0.937213815637117,0.261568110170797,0.260789610072861,0.997080410316989,0.222299116432078
"Kluyvera ascorbata",0.235729472233918,0.999999976266185,0.771758623225479,0.937213815637117,-0.235375324500443,0.0649365782833495,0.544304955926575,-1.07214445794409
"Haemophilus haemolyticus",0.999458348125321,0.999999976266185,0.761566442683382,0.937213815637117,0.0903523098189026,0.922291887086836,0.997080410316989,-0.233276874076496
"Haemophilus influenzae",0.87388710398985,0.999999976266185,0.192948654159813,0.774986109675351,1.52663847325573,0.337155636643685,0.997080410316989,2.14699132955218
"Haemophilus parahaemolyticus",0.492366381392474,0.999999976266185,0.0451139816713999,0.671186440263403,1.55681051036694,0.136789676373044,0.834417025875569,2.43618941817202
"Haemophilus parainfluenzae",0.0728558874170708,0.945615658282225,0.848620667413558,0.956829593521719,0.302161411726984,0.182045325443449,0.903862954134705,0.107302374928028
"Haemophilus sputorum",0.999828483316615,0.999999976266185,0.552024981819771,0.897960637093494,0.644953927012155,0.967975263197512,0.997080410316989,0.404375024928056
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_346",0.996688571150174,0.999999976266185,0.43025425197675,0.861403654933688,0.493086800651559,0.952084709541822,0.997080410316989,0.391250026647871
"Saccharibacteria_(TM7)_[G-1] bacterium_HMT_352",0.21430309497527,0.999999976266185,0.211446014414713,0.774986109675351,-1.29898152534311,0.20278559977732,0.903862954134705,-3.18723003575881
"Saccharibacteria_(TM7)_[G-3] bacterium_HMT_351",0.191779894089183,0.999999976266185,0.2879196753642,0.836338104629343,-0.801650792083938,0.548163318618024,0.997080410316989,-2.03106310329856
"Treponema denticola",0.826675950998355,0.999999976266185,0.484114088065504,0.868443030856326,0.294588467179856,0.980291866946072,0.997080410316989,0.137792526680383
"Treponema socranskii",0.999999214927184,0.999999976266185,0,0,-0.375157179483975,0.361221434574364,0.997080410316989,-1.30755050950382
"Treponema vincentii",0.999999755106993,0.999999976266185,0,0,-0.239918932018511,0.461606575223784,0.997080410316989,-1.01943114230887
"Pyramidobacter piscolens",0.7658722162981,0.999999976266185,0.856053410278377,0.956829593521719,-0.0763975081465897,0.821874236866783,0.997080410316989,-0.674495172233803
"Mycoplasma salivarium",0.999981647802467,0.999999976266185,0,0,-0.4827590433286,0.365860838645697,0.997080410316989,-1.56108539032139
